_id,coflUid,colour,created_at,currentOwner.playerUuid,currentOwner.profileUuid,enchantments.blast_protection,enchantments.depth_strider,enchantments.feather_falling,enchantments.ferocious_mana,enchantments.fire_protection,enchantments.frost_walker,enchantments.growth,enchantments.hardened_mana,enchantments.mana_vampire,enchantments.projectile_protection,enchantments.protection,enchantments.rejuvenate,enchantments.respite,enchantments.strong_mana,enchantments.sugar_rush,enchantments.thorns,enchantments.ultimate_bank,enchantments.ultimate_last_stand,enchantments.ultimate_legion,enchantments.ultimate_no_pain_no_gain,enchantments.ultimate_wisdom,extraAttributes.anvil_uses,extraAttributes.artOfPeaceApplied,extraAttributes.bossId,extraAttributes.donated_museum,extraAttributes.dungeon_item,extraAttributes.dungeon_item_level,extraAttributes.dye_item,extraAttributes.gems.DEFENSIVE_0,extraAttributes.gems.DEFENSIVE_0.quality,extraAttributes.gems.DEFENSIVE_0.uuid,extraAttributes.gems.DEFENSIVE_0_gem,extraAttributes.gems.unlocked_slots,extraAttributes.hotPotatoBonus,extraAttributes.hot_potato_count,extraAttributes.originTag,extraAttributes.rarity_upgrades,extraAttributes.runes.CLOUDS,extraAttributes.runes.COUTURE,extraAttributes.runes.ENDERSNAKE,extraAttributes.runes.HOT,extraAttributes.runes.RAINBOW,extraAttributes.runes.REDSTONE,extraAttributes.runes.SNAKE,extraAttributes.runes.SPARKLING,extraAttributes.runes.TIDAL,extraAttributes.runes.ZAP,extraAttributes.spawnedFor,extraAttributes.upgrade_level,itemId,lastChecked,location,previousOwners,processed,rarity,reforge,start,timestamp,piece_type,color_hex
ccca7a35-b475-4759-ba0f-fef3c2747717,fef3c2747717,e5e536,Sat Nov 16 16:59:00 UTC 2019,4efeff0fa3414feb9525684cd68ca38a,4efeff0fa3414feb9525684cd68ca38a,,,,,,,5,,,,5,,,,,3,,,,,,2,,a75dd321-d80e-4eca-aab5-35869af9b8c8,,,,,,,,,,,,BOSS_DROP,,,,,,,,,,,,fea3b08d-b4b3-4e35-927f-2082d58fb1e5,,OLD_DRAGON_CHESTPLATE,Sat Aug 12 07:37:28 UTC 2023,inv_armor,[],,LEGENDARY,superior,Sun Mar 13 13:46:11 UTC 2022,,chestplate,#e5e536
40bb0323-0bdc-49de-9e82-173debed32ce,173debed32ce,1c1c1b,Tue Aug 20 04:44:00 UTC 2019,4f065d2cc2564810a9b5a3d894700fc0,215b94c6cff64df0a5df62845e5d95b4,,,,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,10,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_LEGGINGS,Sun Aug 13 14:54:04 UTC 2023,inv_armor,"[{'end': {'$date': '2022-06-02T21:28:00.561Z'}, 'owner': {'profileUuid': '215b94c6cff64df0a5df62845e5d95b4', 'playerUuid': 'ebfe51434f61479389fd763682967dde'}, 'start': {'$date': '2022-03-06T11:40:11.283Z'}}]",TRUE,LEGENDARY,godly,Thu Jun 02 21:28:00 UTC 2022,,leggings,#1c1c1b
0666b516-3848-4f3f-8a2c-b07459364b4a,b07459364b4a,f1f195,Mon Sep 16 03:21:00 UTC 2019,4f770ea5b3654f3e8522bbe987898ef0,9d0ae00b116e4e3c8febf2bc0f208cc0,,3,5,,,,5,,,,5,,,,,3,,,,,,3,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,1,,,,,,,,OLD_DRAGON_BOOTS,Sun Aug 13 03:54:19 UTC 2023,inv_armor,[],TRUE,LEGENDARY,smart,Tue Mar 08 20:47:13 UTC 2022,,boots,#f1f195
607229b1-7174-49de-bac6-e505fcf66b29,e505fcf66b29,f2f29f,Wed Oct 16 04:18:00 UTC 2019,4f781eb3226e431babeb4d1477bec98a,4f781eb3226e431babeb4d1477bec98a,,,,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_LEGGINGS,Thu Aug 10 02:01:02 UTC 2023,inv_armor,[],TRUE,LEGENDARY,superior,Sun Mar 06 22:49:13 UTC 2022,,leggings,#f2f29f
5ad809c4-e668-4b0c-8df3-854d6517a264,854d6517a264,cae1e4,Sun Sep 15 06:13:00 UTC 2019,4f8c8b8e5fce4622bf27b66d34ba6d7f,51e33837aa40472285e06938b53bf6d1,,,5,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,2,,,OLD_DRAGON_BOOTS,Sun May 14 14:53:40 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,pure,Fri Mar 04 00:13:15 UTC 2022,,boots,#cae1e4
b8a6fd87-fa33-4a75-937a-3861c890058a,3861c890058a,dea093,Wed Sep 04 23:09:00 UTC 2019,4f8c8b8e5fce4622bf27b66d34ba6d7f,51e33837aa40472285e06938b53bf6d1,,,,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,DEFENSE=2;HEALTH=4;,1,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_LEGGINGS,Sun May 14 14:53:40 UTC 2023,wardrobe_contents,"[{'owner': {'profileUuid': '4f8c8b8e5fce4622bf27b66d34ba6d7f', 'playerUuid': '51e33837aa40472285e06938b53bf6d1'}, 'start': {'$date': '2022-02-12T20:24:12.751Z'}, 'end': {'$date': '2022-02-27T17:16:43.134Z'}}]",TRUE,LEGENDARY,pure,Fri Mar 04 00:13:15 UTC 2022,,leggings,#dea093
574b1085-7a40-45c2-b706-78a7dedf713a,78a7dedf713a,191919,Thu Oct 17 14:52:00 UTC 2019,4faa7741777a4feca55e1cd08a9ad402,08e73a2174914034a60756ce50af18e0,,,,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,,,,,,,,,OLD_DRAGON_CHESTPLATE,Sat Aug 12 01:54:48 UTC 2023,ender_chest_contents,[],TRUE,LEGENDARY,pure,Fri Feb 10 00:52:51 UTC 2023,,chestplate,#191919
a6987555-6f0a-41f7-9681-99092a0a2900,99092a0a2900,e2df33,Thu Oct 10 19:43:00 UTC 2019,500b8afb6c7745509de796cc563b9d16,500b8afb6c7745509de796cc563b9d16,,,,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_CHESTPLATE,Thu Sep 14 23:58:59 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Sun Mar 13 20:11:21 UTC 2022,,chestplate,#e2df33
4d98ecd5-d038-4854-95c6-7cec03f28dea,7cec03f28dea,eef3fa,Mon Sep 16 18:25:00 UTC 2019,5019c1352d8740c69a0f4565bc04ab04,5019c1352d8740c69a0f4565bc04ab04,,,,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_CHESTPLATE,Tue May 16 00:13:57 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Sun Mar 13 04:13:13 UTC 2022,,chestplate,#eef3fa
54911a91-1cfc-4799-b20c-4b8934092123,4b8934092123,aa56d7,Sat Sep 21 17:34:00 UTC 2019,5019c1352d8740c69a0f4565bc04ab04,5019c1352d8740c69a0f4565bc04ab04,,,,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_LEGGINGS,Tue May 16 00:13:57 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Sun Mar 13 04:13:13 UTC 2022,,leggings,#aa56d7
ffa896d7-9ab4-45a8-9f17-90aa8efb50b5,90aa8efb50b5,aeb7d1,Thu Oct 17 00:02:00 UTC 2019,507f378f205d4902b32217d7c5edc2ab,fa4fbaee1c894a05a0f06a315c011de4,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Mon Aug 14 10:57:10 UTC 2023,wardrobe_contents,"[{'end': {'$date': '2022-12-27T22:29:20.981Z'}, 'owner': {'playerUuid': 'aafd23b51d754702aaff205533167dde', 'profileUuid': 'cfff577198da4f75ab126034d7de328b'}, 'start': {'$date': '2022-10-18T20:58:15.438Z'}},{'owner': {'playerUuid': '84b93b4d10e24967baf38f2924328416', 'profileUuid': 'f95f3fab485c4a398c8345eb04aba031'}, 'start': {'$date': '2022-12-27T22:29:20.981Z'}, 'end': {'$date': '2023-01-26T06:33:22.936Z'}},{'end': {'$date': '2023-04-25T02:20:05.67Z'}, 'owner': {'playerUuid': 'e8e57dabb6c04cc79232b02503657691', 'profileUuid': 'e8e57dabb6c04cc79232b02503657691'}, 'start': {'$date': '2023-01-26T06:33:22.936Z'}},{'start': {'$date': '2023-04-25T02:20:05.67Z'}, 'end': {'$date': '2023-05-05T13:11:46.422Z'}, 'owner': {'profileUuid': '470df4fcbec04a638ff85470e192ac29', 'playerUuid': '470df4fcbec04a638ff85470e192ac29'}},{'start': {'$date': '2023-05-05T13:11:46.422Z'}, 'end': {'$date': '2023-05-05T18:42:15.434Z'}, 'owner': {'playerUuid': '393ce72e7ae34fb290f2cb966c4a1bf2', 'profileUuid': '47b2ffe851e9466da0508c0b66532eff'}},{'owner': {'playerUuid': '470df4fcbec04a638ff85470e192ac29', 'profileUuid': '470df4fcbec04a638ff85470e192ac29'}, 'start': {'$date': '2023-05-05T18:42:15.434Z'}, 'end': {'$date': '2023-05-05T23:05:46.035Z'}},{'start': {'$date': '2023-05-05T23:05:46.035Z'}, 'end': {'$date': '2023-07-01T16:31:34.791Z'}, 'owner': {'profileUuid': 'ec5414df02214d7badde875f6a15aeba', 'playerUuid': 'ea169b03e07647678d0c05464e3c288b'}},{'end': {'$date': '2023-07-14T13:04:56.148Z'}, 'owner': {'playerUuid': '524eb87ce90a40e986f792eae41d068f', 'profileUuid': '34c0ac5d163847149430ae3940fc3f24'}, 'start': {'$date': '2023-07-01T16:31:34.791Z'}},{'owner': {'playerUuid': '507f378f205d4902b32217d7c5edc2ab', 'profileUuid': 'fa4fbaee1c894a05a0f06a315c011de4'}, 'start': {'$date': '2023-07-14T13:04:56.148Z'}, 'end': {'$date': '2023-08-13T14:47:41.883Z'}},{'owner': {'playerUuid': '44aebd47d9be4633a8974aa3d2527178', 'profileUuid': 'fa4fbaee1c894a05a0f06a315c011de4'}, 'start': {'$date': '2023-08-13T14:47:41.883Z'}, 'end': {'$date': '2023-08-13T16:51:40.786Z'}}]",TRUE,LEGENDARY,reinforced,Sun Aug 13 16:51:40 UTC 2023,,boots,#aeb7d1
2ff1b1f8-3818-42d8-b8c7-7d9415765e9d,7d9415765e9d,aeb7d1,Sun Nov 10 13:24:00 UTC 2019,507f378f205d4902b32217d7c5edc2ab,fa4fbaee1c894a05a0f06a315c011de4,,,,,,,,,,,,,,,,,,,,,,2,,2ac35e26-9655-4354-8c6c-40d20c4e44c8,,,,,,,,,,,,BOSS_DROP,,,,,,,,,,,,7ce931b0-eda5-4c53-b79a-47cbe21a0a32,,OLD_DRAGON_CHESTPLATE,Mon Aug 14 10:57:10 UTC 2023,wardrobe_contents,"[{'start': {'$date': '2022-03-02T13:09:14.158Z'}, 'end': {'$date': '2022-04-14T13:59:03.167Z'}, 'owner': {'profileUuid': 'ee1f16c27f2e4e3a872d93b1238ba77f', 'playerUuid': 'cb42da5285b3478ba72d2c25f57ce8d9'}},{'start': {'$date': '2022-04-14T13:59:03.167Z'}, 'end': {'$date': '2022-05-31T00:56:59.014Z'}, 'owner': {'profileUuid': '4590fdbeb1b04c558c834c3ea94f608b', 'playerUuid': '85220462f6a243ac988c6b1676799f47'}},{'start': {'$date': '2022-05-31T00:56:59.014Z'}, 'end': {'$date': '2022-06-19T11:03:10.573Z'}, 'owner': {'playerUuid': 'd04b181f8b3642839549e27bffefcb6a', 'profileUuid': '67e0fa51366c4de1adafe60b3a6f64ea'}},{'start': {'$date': '2022-06-19T11:03:10.573Z'}, 'end': {'$date': '2022-06-21T12:47:09.861Z'}, 'owner': {'profileUuid': '8e9ddded1544478793f5448f843cbe36', 'playerUuid': 'c71540493d144f0e95e577339b29bef1'}},{'start': {'$date': '2022-06-21T12:47:09.861Z'}, 'end': {'$date': '2022-08-10T21:50:54.225Z'}, 'owner': {'profileUuid': '5c162cf600144a5181457da28dcbc2d5', 'playerUuid': '5c162cf600144a5181457da28dcbc2d5'}},{'end': {'$date': '2022-08-11T06:12:52.282Z'}, 'owner': {'playerUuid': 'bcc04d782ab84c73a8ae685866caac4d', 'profileUuid': 'bcc04d782ab84c73a8ae685866caac4d'}, 'start': {'$date': '2022-08-10T21:50:54.225Z'}},{'end': {'$date': '2022-08-29T18:36:38.939Z'}, 'owner': {'playerUuid': '2c57f4b4bab040edbd3d4ff9c6e47df6', 'profileUuid': '2c57f4b4bab040edbd3d4ff9c6e47df6'}, 'start': {'$date': '2022-08-11T06:12:52.282Z'}},{'owner': {'profileUuid': 'b1aa5786ab1f46748baacb37ef96f57b', 'playerUuid': '630dd6d0460a4baeb177d48c10a93641'}, 'start': {'$date': '2022-08-29T18:36:38.939Z'}, 'end': {'$date': '2022-09-10T10:17:36.565Z'}},{'owner': {'playerUuid': '2ded00008d3b44b88fa6f195cd386b55', 'profileUuid': 'a4f3cbd7f5554ef5a1fd0faa972ca633'}, 'start': {'$date': '2022-09-10T10:17:36.565Z'}, 'end': {'$date': '2022-10-06T07:41:20.663Z'}},{'owner': {'profileUuid': '97c681c52a3542449a1d68043338c181', 'playerUuid': '9e0bd6cd09ac4f4eb054957af62e5223'}, 'start': {'$date': '2022-10-06T07:41:20.663Z'}, 'end': {'$date': '2022-10-20T16:42:15.003Z'}},{'start': {'$date': '2022-10-20T16:42:15.003Z'}, 'end': {'$date': '2023-04-23T15:43:22.881Z'}, 'owner': {'profileUuid': '0ae7e67be97e46caaff948c03c71f06f', 'playerUuid': '6a71ed845fd2483997324602da1021e0'}},{'start': {'$date': '2023-04-23T15:43:22.881Z'}, 'end': {'$date': '2023-05-05T13:11:46.414Z'}, 'owner': {'playerUuid': '470df4fcbec04a638ff85470e192ac29', 'profileUuid': '470df4fcbec04a638ff85470e192ac29'}},{'owner': {'playerUuid': '393ce72e7ae34fb290f2cb966c4a1bf2', 'profileUuid': '47b2ffe851e9466da0508c0b66532eff'}, 'start': {'$date': '2023-05-05T13:11:46.414Z'}, 'end': {'$date': '2023-05-05T18:42:15.435Z'}},{'owner': {'playerUuid': '470df4fcbec04a638ff85470e192ac29', 'profileUuid': '470df4fcbec04a638ff85470e192ac29'}, 'start': {'$date': '2023-05-05T18:42:15.435Z'}, 'end': {'$date': '2023-05-05T23:05:46.038Z'}},{'owner': {'profileUuid': 'ec5414df02214d7badde875f6a15aeba', 'playerUuid': 'ea169b03e07647678d0c05464e3c288b'}, 'start': {'$date': '2023-05-05T23:05:46.038Z'}, 'end': {'$date': '2023-07-01T16:31:34.793Z'}},{'end': {'$date': '2023-07-14T13:04:56.15Z'}, 'owner': {'profileUuid': '34c0ac5d163847149430ae3940fc3f24', 'playerUuid': '524eb87ce90a40e986f792eae41d068f'}, 'start': {'$date': '2023-07-01T16:31:34.793Z'}},{'end': {'$date': '2023-08-13T14:47:41.887Z'}, 'owner': {'playerUuid': '507f378f205d4902b32217d7c5edc2ab', 'profileUuid': 'fa4fbaee1c894a05a0f06a315c011de4'}, 'start': {'$date': '2023-07-14T13:04:56.15Z'}},{'end': {'$date': '2023-08-13T16:51:40.79Z'}, 'owner': {'playerUuid': '44aebd47d9be4633a8974aa3d2527178', 'profileUuid': 'fa4fbaee1c894a05a0f06a315c011de4'}, 'start': {'$date': '2023-08-13T14:47:41.887Z'}}]",,LEGENDARY,reinforced,Sun Aug 13 16:51:40 UTC 2023,,chestplate,#aeb7d1
3bebc778-1755-417f-994f-0d9142fb4c07,0d9142fb4c07,aeb7d1,Fri Oct 04 20:18:00 UTC 2019,507f378f205d4902b32217d7c5edc2ab,fa4fbaee1c894a05a0f06a315c011de4,,,,,,,2,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_LEGGINGS,Mon Aug 14 10:57:10 UTC 2023,wardrobe_contents,"[{'start': {'$date': '2022-03-13T12:05:26.127Z'}, 'end': {'$date': '2022-07-11T17:13:16.363Z'}, 'owner': {'profileUuid': '29b9f9992f5742f9b846d0144c4e69d9', 'playerUuid': '08e3279bba0d470e837cb3cc248ebc20'}},{'owner': {'playerUuid': '8efb054634f24306a70e40335506830b', 'profileUuid': '8efb054634f24306a70e40335506830b'}, 'start': {'$date': '2022-07-11T17:13:16.363Z'}, 'end': {'$date': '2023-04-24T00:05:08.471Z'}},{'end': {'$date': '2023-05-05T13:11:46.418Z'}, 'owner': {'playerUuid': '470df4fcbec04a638ff85470e192ac29', 'profileUuid': '470df4fcbec04a638ff85470e192ac29'}, 'start': {'$date': '2023-04-24T00:05:08.471Z'}},{'end': {'$date': '2023-05-05T18:42:15.434Z'}, 'owner': {'profileUuid': '47b2ffe851e9466da0508c0b66532eff', 'playerUuid': '393ce72e7ae34fb290f2cb966c4a1bf2'}, 'start': {'$date': '2023-05-05T13:11:46.418Z'}},{'end': {'$date': '2023-05-05T23:05:46.035Z'}, 'owner': {'profileUuid': '470df4fcbec04a638ff85470e192ac29', 'playerUuid': '470df4fcbec04a638ff85470e192ac29'}, 'start': {'$date': '2023-05-05T18:42:15.434Z'}},{'end': {'$date': '2023-07-01T16:31:34.792Z'}, 'owner': {'profileUuid': 'ec5414df02214d7badde875f6a15aeba', 'playerUuid': 'ea169b03e07647678d0c05464e3c288b'}, 'start': {'$date': '2023-05-05T23:05:46.035Z'}},{'end': {'$date': '2023-07-14T13:04:56.149Z'}, 'owner': {'profileUuid': '34c0ac5d163847149430ae3940fc3f24', 'playerUuid': '524eb87ce90a40e986f792eae41d068f'}, 'start': {'$date': '2023-07-01T16:31:34.792Z'}},{'end': {'$date': '2023-08-13T14:47:41.885Z'}, 'owner': {'profileUuid': 'fa4fbaee1c894a05a0f06a315c011de4', 'playerUuid': '507f378f205d4902b32217d7c5edc2ab'}, 'start': {'$date': '2023-07-14T13:04:56.149Z'}},{'owner': {'playerUuid': '44aebd47d9be4633a8974aa3d2527178', 'profileUuid': 'fa4fbaee1c894a05a0f06a315c011de4'}, 'start': {'$date': '2023-08-13T14:47:41.885Z'}, 'end': {'$date': '2023-08-13T16:51:40.795Z'}}]",TRUE,LEGENDARY,reinforced,Sun Aug 13 16:51:40 UTC 2023,,leggings,#aeb7d1
7b799c02-5aa6-4c5d-bc1b-010a7a0981d9,010a7a0981d9,993333,Wed Nov 13 02:26:00 UTC 2019,509729f77e084e38b6b9d0a5603d47f4,ddddde984e3548658fb2c0b07b72c649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Fri Aug 11 15:23:38 UTC 2023,inv_armor,[],,LEGENDARY,strong,Sun Mar 06 03:45:12 UTC 2022,,boots,#993333
2670d8c3-cb9c-4cc6-bae3-0d44127ad796,0d44127ad796,e5e533,Mon Aug 05 18:06:00 UTC 2019,50a421b72b994d57b541eb9c1182f3c5,50a421b72b994d57b541eb9c1182f3c5,,3,5,,,,5,,,,5,,,,,3,,,,,,3,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Thu Aug 31 19:31:59 UTC 2023,ender_chest_contents,[],TRUE,LEGENDARY,godly,Fri Mar 11 17:17:12 UTC 2022,,boots,#e5e533
2d069de9-3972-4ed9-8f52-0bede3872df4,0bede3872df4,fdfcf5,Wed Nov 06 07:35:00 UTC 2019,50bc91245e1a4113aa284a795d57ddf1,d236d326b9fa470187e0bba9f4e7ceca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_CHESTPLATE,Wed Aug 09 21:18:12 UTC 2023,inv_armor,[],,LEGENDARY,godly,Tue Mar 15 00:47:12 UTC 2022,,chestplate,#fdfcf5
c378b20d-d9d8-4a02-a632-cd977c1ac504,cd977c1ac504,fdfcf5,Wed Nov 06 10:27:00 UTC 2019,50bc91245e1a4113aa284a795d57ddf1,d236d326b9fa470187e0bba9f4e7ceca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,,,,,,,,,OLD_DRAGON_LEGGINGS,Wed Aug 09 21:18:12 UTC 2023,inv_armor,[],,LEGENDARY,godly,Tue Mar 15 00:47:12 UTC 2022,,leggings,#fdfcf5
b41ec4c9-ae3a-49c4-9de2-8df0e991d850,8df0e991d850,9a3636,Sun Aug 25 16:31:00 UTC 2019,50fc320b5f2443dc9bfc165e7de50450,11c9ed0e7c4447bcb771fab4999d5773,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_LEGGINGS,Sun Aug 13 00:35:53 UTC 2023,inv_armor,[],TRUE,LEGENDARY,fierce,Thu Mar 03 17:26:13 UTC 2022,,leggings,#9a3636
d75ff38e-0f35-413a-83bd-6c97ed48a4dd,,ffffff,Sun Aug 11 03:50:00 UTC 2019,511cc441f6034ece921d006dfc464545,a3320a7a874f4f3cb736096d73030583,,,,,,,5,,,,5,,,,,,,,,,,2,,,,,,,,,,,,,10,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_CHESTPLATE,Tue May 24 18:38:59 UTC 2022,inv_armor,[],TRUE,LEGENDARY,pure,Tue Mar 01 02:38:21 UTC 2022,,chestplate,#ffffff
d18a857e-50e0-4576-990d-7e20de757655,7e20de757655,c48c6e,Sun Sep 01 21:56:00 UTC 2019,51459e65b5bd4dd6b5fa8217572d0189,51459e65b5bd4dd6b5fa8217572d0189,,,,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_CHESTPLATE,Sun Aug 13 11:00:35 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Tue Mar 08 18:25:15 UTC 2022,,chestplate,#c48c6e
00ef39be-9364-477f-b7d3-f2faa182ecd7,f2faa182ecd7,e5e534,Fri Aug 30 01:41:00 UTC 2019,5161f373d6904998a06380099af9a0c4,5161f373d6904998a06380099af9a0c4,,,,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_LEGGINGS,Sat Aug 12 19:08:57 UTC 2023,inv_armor,[],TRUE,LEGENDARY,superior,Tue Mar 08 17:14:12 UTC 2022,,leggings,#e5e534
4b2f2ef1-5995-4665-91d0-def59c5dc034,def59c5dc034,334cb2,Wed Aug 14 11:11:00 UTC 2019,51791fec253141719651e90762b4b97e,4718e4187595468d8a05c418e8881721,,,,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_CHESTPLATE,Thu Aug 10 03:44:00 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Sun Mar 13 12:13:13 UTC 2022,,chestplate,#334cb2
eeef26db-11c5-4251-b9ec-27531495b025,27531495b025,d77e33,Sun Nov 10 07:17:00 UTC 2019,5187f8caa1a34beba3457f13c1474f4b,675354845e0743ff999f68421a4a7e0d,,,5,,,,5,,,,5,,,,,,,,,,,2,,8cbad64c-b00a-41d5-9c17-b72fc2037f07,,,,,,,,,,,,BOSS_DROP,,,,,,,,,,,,123f0d02-780e-4d10-b7f8-9fd4f889791c,,OLD_DRAGON_BOOTS,Sat Aug 12 13:54:39 UTC 2023,inv_armor,[],,LEGENDARY,godly,Thu Mar 03 13:40:13 UTC 2022,,boots,#d77e33
0705e4ca-034e-4aad-9eb9-480f22560728,,5d2f2c,Tue Sep 10 23:16:00 UTC 2019,51a0e14b1f144adcaa3fb405c089c6f2,f2654783fef24e91b30013f03b1e8bfa,,,5,,,2,5,,,,5,,,,,3,,,,,,4,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Sun May 22 01:38:57 UTC 2022,ender_chest_contents,[],TRUE,LEGENDARY,wise,Sun Mar 13 13:59:29 UTC 2022,,boots,#5d2f2c
919b927e-ef79-47d3-9e45-cfe397dfc3a6,,191919,Wed Aug 21 01:32:00 UTC 2019,51a0e14b1f144adcaa3fb405c089c6f2,f2654783fef24e91b30013f03b1e8bfa,,,,,,,5,,,,5,,,,,3,,,,,,11,,,,,,,,,,,,DEFENSE=20;HEALTH=40;,10,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_CHESTPLATE,Sun May 22 01:38:57 UTC 2022,ender_chest_contents,[],TRUE,LEGENDARY,godly,Sun Mar 13 13:59:29 UTC 2022,,chestplate,#191919
ba7e7b4f-c7bd-4bfd-86ee-eaa77e9df253,,a24640,Mon Sep 16 18:37:00 UTC 2019,51a0e14b1f144adcaa3fb405c089c6f2,f2654783fef24e91b30013f03b1e8bfa,,,,,,,5,,,,5,,,,,3,,,,,,3,,,,,,,,,,,,DEFENSE=2;HEALTH=4;,1,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_LEGGINGS,Sun May 22 01:38:57 UTC 2022,ender_chest_contents,[],TRUE,LEGENDARY,wise,Sun Mar 13 13:59:29 UTC 2022,,leggings,#a24640
599e4790-453e-4f04-93d8-981ab0cdd4a0,981ab0cdd4a0,f9f3f3,Sat Nov 09 02:28:00 UTC 2019,521426f76eb24925bc5060514c6a3702,e9962a1c9f0647dba4b1cc66b11c0d4a,,,,,,,5,,,,5,,,,,3,,,,,,1,,091cadbd-ea37-4045-a455-e5c1d2420357,,,,,,,,,,,,BOSS_DROP,,,,,,,,,,,,86c98d41-db11-41bd-a333-614cc4ce5320,,OLD_DRAGON_LEGGINGS,Sat Nov 26 15:37:25 UTC 2022,inv_armor,[],,LEGENDARY,fierce,Thu Mar 03 07:03:13 UTC 2022,,leggings,#f9f3f3
2050c075-9326-4656-a5a1-2bef27a51d38,2bef27a51d38,9c3833,Mon Sep 23 11:05:00 UTC 2019,523c90630e6a4cfcb906e469aa736ba6,523c90630e6a4cfcb906e469aa736ba6,,,5,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,1,,,OLD_DRAGON_BOOTS,Fri Sep 01 08:52:01 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Thu Mar 03 18:25:18 UTC 2022,,boots,#9c3833
3adbaeba-05c0-4a9e-a0fb-9288fd55832c,9288fd55832c,e6bf4f,Sun Sep 08 17:05:00 UTC 2019,523c90630e6a4cfcb906e469aa736ba6,523c90630e6a4cfcb906e469aa736ba6,,,,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,,,,,,,,,OLD_DRAGON_CHESTPLATE,Fri Sep 01 08:52:01 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Thu Mar 03 18:25:18 UTC 2022,,chestplate,#e6bf4f
