_id,coflUid,colour,created_at,currentOwner.playerUuid,currentOwner.profileUuid,enchantments.blast_protection,enchantments.depth_strider,enchantments.feather_falling,enchantments.ferocious_mana,enchantments.fire_protection,enchantments.frost_walker,enchantments.growth,enchantments.hardened_mana,enchantments.mana_vampire,enchantments.projectile_protection,enchantments.protection,enchantments.rejuvenate,enchantments.respite,enchantments.strong_mana,enchantments.sugar_rush,enchantments.thorns,enchantments.ultimate_bank,enchantments.ultimate_last_stand,enchantments.ultimate_legion,enchantments.ultimate_no_pain_no_gain,enchantments.ultimate_wisdom,extraAttributes.anvil_uses,extraAttributes.artOfPeaceApplied,extraAttributes.bossId,extraAttributes.donated_museum,extraAttributes.dungeon_item,extraAttributes.dungeon_item_level,extraAttributes.dye_item,extraAttributes.gems.DEFENSIVE_0,extraAttributes.gems.DEFENSIVE_0.quality,extraAttributes.gems.DEFENSIVE_0.uuid,extraAttributes.gems.DEFENSIVE_0_gem,extraAttributes.gems.unlocked_slots,extraAttributes.hotPotatoBonus,extraAttributes.hot_potato_count,extraAttributes.originTag,extraAttributes.rarity_upgrades,extraAttributes.runes.CLOUDS,extraAttributes.runes.COUTURE,extraAttributes.runes.ENDERSNAKE,extraAttributes.runes.HOT,extraAttributes.runes.RAINBOW,extraAttributes.runes.REDSTONE,extraAttributes.runes.SNAKE,extraAttributes.runes.SPARKLING,extraAttributes.runes.TIDAL,extraAttributes.runes.ZAP,extraAttributes.spawnedFor,extraAttributes.upgrade_level,itemId,lastChecked,location,previousOwners,processed,rarity,reforge,start,timestamp
64f76aef-b0fe-45b8-80cc-5127e88461c5,5127e88461c5,8623416,Sat Oct 26 16:14:00 UTC 2019,bac710d8e55c476e8675fd21cc30dd13,bac710d8e55c476e8675fd21cc30dd13,,2,5,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Mon May 15 20:54:53 UTC 2023,backpack-3,[],TRUE,LEGENDARY,pure,Mon May 02 09:09:00 UTC 2022,
a7ddced6-8330-4b90-968c-189de7ebf2ca,189de7ebf2ca,8637738,Wed Oct 09 12:49:00 UTC 2019,dcecf3a8eb2149f69585f98e5de548a6,5a8b07cff43948dd8a6e6d189448db49,,,,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Sun Sep 03 14:57:52 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,zealous,Sun Mar 13 08:52:27 UTC 2022,
90dc781d-42fe-4945-b2c4-4614940f6ce0,4614940f6ce0,8683361,Tue Nov 05 17:27:00 UTC 2019,0635abbe57664058bfc9ac356200b46e,a609ab20bfc745599b2ac889b7528bf5,,,5,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Tue Sep 13 07:04:32 UTC 2022,wardrobe_contents,[],,LEGENDARY,fierce,Fri Mar 11 10:09:10 UTC 2022,
9b24923e-9d8c-4a02-8354-914d5ef65f4d,914d5ef65f4d,8683361,Thu Oct 03 20:36:00 UTC 2019,1cb36e3f0b0742ea8abe396a70d234a4,31efdbb6249a4340a5e8c1edf67906dc,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Mon Jan 02 13:29:25 UTC 2023,backpack-15,[],TRUE,LEGENDARY,godly,Fri Mar 11 17:01:21 UTC 2022,
edd139b2-c6ec-47e8-a875-5c1cb7f89aed,5c1cb7f89aed,8683361,Sun Oct 20 00:27:00 UTC 2019,edddf8ce39f542d1bd12996d66cd837f,edddf8ce39f542d1bd12996d66cd837f,,,4,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Sun May 14 17:19:54 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Sun Mar 13 12:51:21 UTC 2022,
70dd589c-f852-4933-b251-01eb381e4803,01eb381e4803,8683361,Wed Nov 06 20:00:00 UTC 2019,aa6425b4c1504187afbd9f6406a1bbea,8b0016e77c9b481c80846dee4bd43ed0,,,4,,,,5,,,,5,,,,,,,,,,,3,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,1,,,,,,,,,OLD_DRAGON_BOOTS,Sun May 14 20:30:44 UTC 2023,inv_armor,[],,LEGENDARY,godly,Tue Mar 08 14:55:11 UTC 2022,
9361fe67-ed00-46eb-b30c-996ed73a5a54,996ed73a5a54,8683361,Wed Nov 13 03:37:00 UTC 2019,eba6c986e0d14d019527ea6ace9a1cf0,eba6c986e0d14d019527ea6ace9a1cf0,,,5,,,,5,,,,5,,,,,,,,,,,3,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,,1,,,,,,,OLD_DRAGON_BOOTS,Mon May 15 12:02:45 UTC 2023,inv_armor,[],,LEGENDARY,godly,Fri Mar 11 14:01:14 UTC 2022,
5cb05620-7320-4774-99dc-0b4f568bdbe8,0b4f568bdbe8,8683361,Thu Sep 12 02:54:00 UTC 2019,458002fc7e9143698fa1f95652ec088e,458002fc7e9143698fa1f95652ec088e,,3,5,,,,5,,,,5,,,,,3,,,,,,16,,,1,,,,,,,,,,10,CRAFTING_GRID_COLLECT,,,,,,1,,,,,,,,OLD_DRAGON_BOOTS,Tue May 16 06:29:47 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,pure,Sun Mar 13 20:50:21 UTC 2022,
1d9d324e-9a8b-453c-aa11-c75778ed2d76,c75778ed2d76,8683361,Sat Aug 10 04:54:00 UTC 2019,5aafa0c293ae46a6bc5ffad09ad12375,5aafa0c293ae46a6bc5ffad09ad12375,,,5,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,10,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Thu Jun 29 14:57:23 UTC 2023,backpack-0,"[{'start': {'$date': '2022-02-11T20:30:07.411Z'}, 'end': {'$date': '2022-02-27T12:33:41.207Z'}, 'owner': {'playerUuid': 'f90fe0955a094621b0946fd65cf14a73', 'profileUuid': '4c3f4b0f7d904d0f9481b9d0af32d2c5'}},{'end': {'$date': '2022-11-15T21:31:50.087Z'}, 'owner': {'playerUuid': '4c3f4b0f7d904d0f9481b9d0af32d2c5', 'profileUuid': 'f90fe0955a094621b0946fd65cf14a73'}, 'start': {'$date': '2022-03-03T19:16:14.318Z'}},{'end': {'$date': '2022-12-30T02:25:29.165Z'}, 'owner': {'profileUuid': '1d9b17db884b4630b0bdea10ab075b85', 'playerUuid': '1865aecf3df642278989ab8aa722bc33'}, 'start': {'$date': '2022-11-15T21:31:50.087Z'}},{'owner': {'profileUuid': '67e0fa51366c4de1adafe60b3a6f64ea', 'playerUuid': 'd04b181f8b3642839549e27bffefcb6a'}, 'start': {'$date': '2022-12-30T02:25:29.165Z'}, 'end': {'$date': '2023-04-01T07:58:33.593Z'}},{'owner': {'playerUuid': 'ea6da78649934215a87be94fbd722eb3', 'profileUuid': '87d188640d624406862527b73213d36a'}, 'start': {'$date': '2023-04-01T07:58:33.593Z'}, 'end': {'$date': '2023-04-08T22:28:27.509Z'}},{'end': {'$date': '2023-04-20T22:00:41.942Z'}, 'owner': {'profileUuid': 'd33ec6cd632e4fcaa99bd388738ab662', 'playerUuid': 'c4dbf88f58b7430d8832bb752c718894'}, 'start': {'$date': '2023-04-08T22:28:27.509Z'}},{'start': {'$date': '2023-04-20T22:00:41.942Z'}, 'end': {'$date': '2023-05-13T01:37:18.689Z'}, 'owner': {'profileUuid': 'ecb0e8b151834b39a9aa2faf0db0e3ed', 'playerUuid': 'e5868dbe5d1447b7891fc9a5db69506c'}},{'owner': {'playerUuid': '42ee994290914caab8be4a68c031d969', 'profileUuid': '938a5b34b5ea4e649a10ba5a323df473'}, 'start': {'$date': '2023-05-13T01:37:18.689Z'}, 'end': {'$date': '2023-05-13T09:09:37.574Z'}},{'owner': {'profileUuid': 'c8f5c2572fdd49d099343a59a0e2d664', 'playerUuid': 'c836f03ed396430dbf9fddfce32af369'}, 'start': {'$date': '2023-05-13T09:09:37.574Z'}, 'end': {'$date': '2023-05-13T19:06:01.014Z'}},{'owner': {'playerUuid': 'bb605f968aa64efd888383b340be2d9f', 'profileUuid': 'ac5345146796436785f7ec368bca2efa'}, 'start': {'$date': '2023-05-13T19:06:01.014Z'}, 'end': {'$date': '2023-05-18T17:21:40.985Z'}},{'start': {'$date': '2023-05-18T17:21:40.985Z'}, 'end': {'$date': '2023-05-24T10:22:20.637Z'}, 'owner': {'playerUuid': '1c37209bba4b448182566d925a1ff7bc', 'profileUuid': '721b31812ece4513b2b26e3335550651'}}]",TRUE,LEGENDARY,godly,Wed May 24 10:22:20 UTC 2023,
94aa6462-37fd-4c8c-a39c-2eef0f45f945,2eef0f45f945,8683361,Sun Sep 29 13:43:00 UTC 2019,0e637f097e274c448269dd0db6550c9f,5f706ed27c27480c985d1dfcb03a2230,,,,,,,,,,,,,,,,,,,,,,3,,,,,0,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Wed Aug 09 11:36:33 UTC 2023,wardrobe_contents,"[{'owner': {'playerUuid': '0e637f097e274c448269dd0db6550c9f', 'profileUuid': '5f706ed27c27480c985d1dfcb03a2230'}, 'start': {'$date': '2022-04-14T17:16:03.339Z'}, 'end': {'$date': '2022-09-22T01:33:33.87Z'}},{'owner': {'playerUuid': 'cd16efecbde3415a9f961e078beb1861', 'profileUuid': 'f6f47040804d443c81c895b3374d9e46'}, 'start': {'$date': '2022-09-22T01:33:33.87Z'}, 'end': {'$date': '2022-10-13T17:42:16.581Z'}}]",TRUE,LEGENDARY,godly,Thu Oct 13 17:42:16 UTC 2022,
68945c76-eeaa-42ca-b2f9-fbf8b3182bcd,fbf8b3182bcd,8683361,Sun Aug 18 21:45:00 UTC 2019,ccb26e8bcf55471e81f00c9843aed256,6848d0cf24cf4952bc3fa27c8e2cd481,,3,5,,,,5,,,,5,,,,,3,,,,,,4,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,2,,,,,OLD_DRAGON_BOOTS,Wed Aug 09 12:11:10 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,fierce,Thu Mar 03 08:46:11 UTC 2022,
b739a87f-cc98-405a-be14-83776b5f0178,83776b5f0178,8683361,Fri Oct 11 11:40:00 UTC 2019,8bdf3a1614514fd4b62b06052532da7f,aeb9133c9a704a529c27c6251e284c1a,,,5,,,,5,,,,5,,,,,,,,,,,3,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Thu Aug 10 01:49:06 UTC 2023,backpack-1,"[{'start': {'$date': '2022-03-14T20:52:10.759Z'}, 'end': {'$date': '2022-05-01T17:57:01.947Z'}, 'owner': {'playerUuid': 'fae9b973035647b4a4391b3dcad0ad2e', 'profileUuid': 'fae9b973035647b4a4391b3dcad0ad2e'}}]",TRUE,LEGENDARY,godly,Sun May 01 17:57:01 UTC 2022,
79c2541b-634c-475d-bd56-82d8321ec30f,82d8321ec30f,8683361,Thu Oct 10 13:17:00 UTC 2019,4977051800e5473fb808b911d479399e,4977051800e5473fb808b911d479399e,,,,,,,5,,,,5,,,,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Fri Aug 11 03:19:49 UTC 2023,inv_armor,[],TRUE,LEGENDARY,unpleasant,Thu Mar 03 09:53:13 UTC 2022,
ec6903e1-a333-4f23-bd0b-4f7597edb683,4f7597edb683,8683361,Sat Oct 19 09:48:00 UTC 2019,5aa6e4eb9f51434cb1f65f03dca0feae,5aa6e4eb9f51434cb1f65f03dca0feae,,,10,,,2,5,,,,5,5,,,,3,,,,,,1,,,,,5,,,,,,,,,CRAFTING_GRID_SHIFT,1,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Fri Aug 11 12:23:24 UTC 2023,backpack-15,"[{'end': {'$date': '2022-04-14T12:52:29.497Z'}, 'owner': {'profileUuid': '5aa6e4eb9f51434cb1f65f03dca0feae', 'playerUuid': '5aa6e4eb9f51434cb1f65f03dca0feae'}, 'start': {'$date': '2022-04-01T12:06:49.35Z'}},{'owner': {'profileUuid': 'ae5fcf5a51f445c7926e2242ea8d4a25', 'playerUuid': 'ae5fcf5a51f445c7926e2242ea8d4a25'}, 'start': {'$date': '2022-04-14T12:52:29.497Z'}, 'end': {'$date': '2023-07-04T00:19:07.121Z'}}]",TRUE,LEGENDARY,giant,Tue Jul 04 00:19:07 UTC 2023,
0c3af9f6-4b02-4142-bf61-c0cdc2bb50af,c0cdc2bb50af,8683361,Fri Sep 13 16:25:00 UTC 2019,5a2f6b8404ca4f338ec666586dffd80a,a19e0945f48f4958acbcc7b76cd61f66,,,5,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Fri Aug 11 19:30:47 UTC 2023,inv_armor,[],TRUE,LEGENDARY,pure,Thu Mar 03 17:57:12 UTC 2022,
c860a870-187a-4044-a3cc-af4e83865c20,af4e83865c20,8683361,Sat Sep 21 04:38:00 UTC 2019,c956fcdcd5864ae48dbc9fe2f765b3bf,c956fcdcd5864ae48dbc9fe2f765b3bf,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Fri Aug 11 23:03:36 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,unpleasant,Thu Mar 03 04:45:14 UTC 2022,
268ada15-1eee-49ea-a290-cbce86fd4c44,cbce86fd4c44,8683361,Mon Aug 12 04:39:00 UTC 2019,bc48e78ee9fe4ec7b6028ab0a0b3448c,1dcb75f50301437ebab3f603e2d40ac4,,,5,,,,5,,,,5,,,,,3,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,2,,,OLD_DRAGON_BOOTS,Sun Aug 13 17:16:33 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,godly,Thu Mar 03 04:32:18 UTC 2022,
59b37f58-370e-4e33-ad6d-e9c644a76542,e9c644a76542,8683361,Sat Nov 09 11:23:00 UTC 2019,8b4b5b748d9d459592e259e637d8b5d1,8b4b5b748d9d459592e259e637d8b5d1,,,,,,,,,,,,,,,,,,,,,,4,,b310a04f-d402-4ed2-870f-661cbe8bbbd1,,,,,,,,,,,,BOSS_DROP,,,,,,,,,,,,fbe60ee4-b0d6-496d-b903-b30ece0a23a3,,OLD_DRAGON_BOOTS,Mon Aug 14 04:19:05 UTC 2023,ender_chest_contents,"[{'start': {'$date': '2022-05-17T04:33:55.052Z'}, 'end': {'$date': '2022-06-13T08:08:04.836Z'}, 'owner': {'playerUuid': '3de12e19f5ae4cf99b109d57998391f8', 'profileUuid': '781e8582089d4300bdfd4815fa909832'}},{'start': {'$date': '2022-06-13T08:08:04.836Z'}, 'end': {'$date': '2022-10-16T03:46:20.787Z'}, 'owner': {'profileUuid': '9ae9932d4e61413d8be52a22b0d31459', 'playerUuid': 'd54f294fd6f1462c9a56abd4580d72c2'}},{'end': {'$date': '2022-10-28T03:26:21.939Z'}, 'owner': {'playerUuid': '29248821dd724b63b97e2fa490d13c14', 'profileUuid': '29248821dd724b63b97e2fa490d13c14'}, 'start': {'$date': '2022-10-16T03:46:20.787Z'}},{'owner': {'playerUuid': '3bb7d4194fa64934ab9aef682f46f345', 'profileUuid': '39f390868a0c49a785ef1e1517e73c54'}, 'start': {'$date': '2022-10-28T03:26:21.939Z'}, 'end': {'$date': '2022-11-02T23:12:16.276Z'}},{'start': {'$date': '2022-11-02T23:12:16.276Z'}, 'end': {'$date': '2022-11-15T21:08:52.515Z'}, 'owner': {'profileUuid': '2b0c206adba3411ca9b27b5cd7fc5961', 'playerUuid': '2b0c206adba3411ca9b27b5cd7fc5961'}},{'owner': {'playerUuid': 'e3985d54cc6c45869b58aebc88d1fecf', 'profileUuid': 'df1a714b66034d30bafad345fe023c3f'}, 'start': {'$date': '2022-11-15T21:08:52.515Z'}, 'end': {'$date': '2022-11-16T06:47:51.974Z'}},{'start': {'$date': '2022-11-16T06:47:51.974Z'}, 'end': {'$date': '2022-12-13T01:22:20.098Z'}, 'owner': {'playerUuid': 'cb125a1e571240f39d0615d6e4f7a93a', 'profileUuid': '6c9116ea5ac54b2faeae474f08bf9b30'}}]",,LEGENDARY,giant,Tue Dec 13 01:22:20 UTC 2022,
d7668262-ee44-4952-a48a-2cc1885fc286,2cc1885fc286,8700631,Sat Aug 17 13:23:00 UTC 2019,f0634530005e49d1b5e0bacc7b6ee10a,f0634530005e49d1b5e0bacc7b6ee10a,,3,5,,,,5,,,,5,,,,,3,,,,,,3,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Mon May 08 18:56:46 UTC 2023,wardrobe_contents,"[{'start': {'$date': '2022-03-14T20:00:12.65Z'}, 'end': {'$date': '2022-10-27T01:26:40.2Z'}, 'owner': {'playerUuid': '68115daf61254e389dcbcd53e141026f', 'profileUuid': '68115daf61254e389dcbcd53e141026f'}},{'owner': {'playerUuid': '68115daf61254e389dcbcd53e141026f', 'profileUuid': '3fe54e7003374318a9200286f0cbdb9b'}, 'start': {'$date': '2022-10-27T01:26:40.2Z'}, 'end': {'$date': '2022-10-31T06:08:16.741Z'}}]",TRUE,LEGENDARY,smart,Mon Oct 31 06:08:16 UTC 2022,
7ce3b0c2-a200-4b0a-b3f1-9923077d7152,9923077d7152,8742240,Sat Sep 28 14:28:00 UTC 2019,b617a57a6d6d4df3ace4b2004f84627a,b617a57a6d6d4df3ace4b2004f84627a,,3,5,,,,5,,,,5,,,,,3,,,,,,3,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,1,,,,,OLD_DRAGON_BOOTS,Wed Aug 09 19:19:14 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Fri Mar 04 01:34:14 UTC 2022,
439d6684-3195-436a-a05c-88147c85ae72,88147c85ae72,8769358,Sun Aug 25 13:32:00 UTC 2019,581faae71bae4684be92fe48d8ec58a6,6735fadc047f467696c974031f565acc,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Mon Aug 14 03:56:00 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,wise,Sun Mar 13 13:45:30 UTC 2022,
d01dac43-8c63-4d44-aa3b-e7235368b181,e7235368b181,8825560,Tue Nov 12 19:44:00 UTC 2019,07c86a1d183b41809a69df32db968ef7,07c86a1d183b41809a69df32db968ef7,,,,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Mon Aug 14 10:35:38 UTC 2023,inv_armor,[],,LEGENDARY,unpleasant,Fri Mar 11 15:05:15 UTC 2022,
9902e96f-7fa7-43ef-beea-abfdb6c7e342,abfdb6c7e342,8827344,Sun Oct 20 02:28:00 UTC 2019,9a099a5634754e269aab48ef12f9fdc2,59e534b0bba04be087ba1e0638854ae9,,,5,,,,5,,,,5,,,,,,,,,,,1,,,,,0,,,,,,,,,UNKNOWN,,,,,,,,,,,,,5,OLD_DRAGON_BOOTS,Thu Feb 02 05:19:52 UTC 2023,inv_armor,"[{'owner': {'playerUuid': 'dda4e8f797684f2896be2ad47c9319f4', 'profileUuid': 'dda4e8f797684f2896be2ad47c9319f4'}, 'start': {'$date': '2022-06-16T02:39:03.315Z'}, 'end': {'$date': '2022-06-18T04:02:04.206Z'}},{'owner': {'playerUuid': 'fa035ce865624f82971d6defb619dcb4', 'profileUuid': '23c867cecac74d0394d780499b475d43'}, 'start': {'$date': '2022-06-18T04:02:04.206Z'}, 'end': {'$date': '2022-08-27T21:38:37.176Z'}},{'owner': {'profileUuid': 'c657fc1a7e534395a48f3bc5ada9f114', 'playerUuid': '16c204e7bfe24c4e8ba91fce6318034e'}, 'start': {'$date': '2022-08-27T21:38:37.176Z'}, 'end': {'$date': '2022-09-02T15:30:40.17Z'}},{'end': {'$date': '2022-09-13T17:44:32.93Z'}, 'owner': {'playerUuid': 'd6e72932fbdb40ec9bf7caf0b5664127', 'profileUuid': '4b19c5701de54d1db9ec261b5a5d05be'}, 'start': {'$date': '2022-09-02T15:30:40.17Z'}},{'owner': {'playerUuid': '2dc463cb36394fbeb252fea4071c9710', 'profileUuid': 'c4d2c8fbbaba4fb5b77afb1a0c858109'}, 'start': {'$date': '2022-09-13T17:44:32.93Z'}, 'end': {'$date': '2022-11-15T00:43:51.627Z'}},{'owner': {'profileUuid': 'e876dec9ecf548b4906ddfcbf5379587', 'playerUuid': '53b5b6ae749f46f4ab5ebefcc35dab28'}, 'start': {'$date': '2022-11-15T00:43:51.627Z'}, 'end': {'$date': '2022-12-05T21:27:20.464Z'}},{'start': {'$date': '2022-12-05T21:27:20.464Z'}, 'end': {'$date': '2022-12-10T18:30:34.427Z'}, 'owner': {'profileUuid': '4b19c5701de54d1db9ec261b5a5d05be', 'playerUuid': 'd6e72932fbdb40ec9bf7caf0b5664127'}},{'end': {'$date': '2022-12-21T00:24:19.332Z'}, 'owner': {'profileUuid': 'fc9814492616492d81217e965e76fb23', 'playerUuid': '000843bc6ae94f6199e32860089b2c70'}, 'start': {'$date': '2022-12-10T18:30:34.427Z'}},{'start': {'$date': '2022-12-21T00:24:19.332Z'}, 'end': {'$date': '2022-12-24T12:56:20.986Z'}, 'owner': {'playerUuid': 'e7aaa03f9c95472f927ffd78ccc96837', 'profileUuid': 'bbb2f2ef78ba4f248e390c21fa5ad75a'}},{'start': {'$date': '2022-12-24T12:56:20.986Z'}, 'end': {'$date': '2023-01-24T12:19:22.145Z'}, 'owner': {'playerUuid': '179dc04560e34108a92654156d5ae8dc', 'profileUuid': '435ab1273689466cac66ac98d618429a'}},{'owner': {'profileUuid': '4b19c5701de54d1db9ec261b5a5d05be', 'playerUuid': 'd6e72932fbdb40ec9bf7caf0b5664127'}, 'start': {'$date': '2023-01-24T12:19:22.145Z'}, 'end': {'$date': '2023-01-31T18:49:47.054Z'}}]",TRUE,LEGENDARY,wise,Tue Jan 31 18:49:47 UTC 2023,
68d19869-dc98-497e-87bf-bdefc0542903,bdefc0542903,8834335,Thu Oct 24 19:24:00 UTC 2019,7a6563dab0184fb3a5f106b64d56ebd9,6fc49af2b7f741b09837c9183d8fa140,,,5,,,,5,,,,5,,,,,3,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,,,,2,,,,,OLD_DRAGON_BOOTS,Fri Aug 11 16:49:18 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Thu Mar 03 12:15:11 UTC 2022,
f5336d91-a470-4664-8e71-9cb2a132f654,9cb2a132f654,8834355,Sat Nov 02 03:37:00 UTC 2019,6fa0b36c74c34347b419639d9b6d33d1,6fa0b36c74c34347b419639d9b6d33d1,,3,5,,,,5,,,,5,,,,,,,,,,,4,,7e649e88-f0f2-49eb-a2a0-625a9ab1a8fc,,,,,,,,,,,,BOSS_DROP,,,,,,,,,2,,,0f54a40c-8f3c-4a9e-ba1e-28b59954acb4,,OLD_DRAGON_BOOTS,Wed Aug 09 22:33:53 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,godly,Sun Mar 13 20:15:30 UTC 2022,
1cf3d73e-6d22-4024-b17c-2a054db3bcbb,2a054db3bcbb,8834594,Sat Sep 21 22:30:00 UTC 2019,8bdf3a1614514fd4b62b06052532da7f,aeb9133c9a704a529c27c6251e284c1a,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,OLD_DRAGON_BOOTS,Thu Aug 10 01:49:06 UTC 2023,wardrobe_contents,"[{'start': {'$date': '2022-04-01T12:06:49.48Z'}, 'end': {'$date': '2022-04-14T12:52:29.538Z'}, 'owner': {'playerUuid': '5aa6e4eb9f51434cb1f65f03dca0feae', 'profileUuid': '5aa6e4eb9f51434cb1f65f03dca0feae'}},{'start': {'$date': '2022-04-14T12:52:29.538Z'}, 'end': {'$date': '2022-06-17T04:23:12.69Z'}, 'owner': {'profileUuid': 'ae5fcf5a51f445c7926e2242ea8d4a25', 'playerUuid': 'ae5fcf5a51f445c7926e2242ea8d4a25'}},{'owner': {'playerUuid': '5aa6e4eb9f51434cb1f65f03dca0feae', 'profileUuid': '5aa6e4eb9f51434cb1f65f03dca0feae'}, 'start': {'$date': '2022-06-17T04:23:12.69Z'}, 'end': {'$date': '2022-07-19T17:31:53.599Z'}},{'end': {'$date': '2022-07-24T02:25:59.867Z'}, 'owner': {'playerUuid': '7e339294f27c45d9b059e924be35554d', 'profileUuid': '3a66733cc6844282953a93a7e2cbd779'}, 'start': {'$date': '2022-07-19T17:31:53.599Z'}},{'start': {'$date': '2022-07-24T02:25:59.867Z'}, 'end': {'$date': '2022-07-29T19:16:54.982Z'}, 'owner': {'playerUuid': 'e7fb2dac1ff249eb93b574d9bee6ff89', 'profileUuid': 'c22e39c8155242c88da9d4d4069f9c9b'}},{'end': {'$date': '2022-10-02T12:52:32.188Z'}, 'owner': {'profileUuid': '2b70ad33d3c04c04858d4e3d93d43c0d', 'playerUuid': '651112e9a79949e5aa19b860a7cb708c'}, 'start': {'$date': '2022-07-29T19:16:54.982Z'}},{'end': {'$date': '2022-10-12T16:56:46.925Z'}, 'owner': {'profileUuid': 'fb93fc064d5c4cafbb432d6914fc621c', 'playerUuid': 'a74aed41386b42899ee885e7e21b728c'}, 'start': {'$date': '2022-10-02T12:52:32.188Z'}},{'start': {'$date': '2022-10-12T16:56:46.925Z'}, 'end': {'$date': '2022-10-14T01:22:27.892Z'}, 'owner': {'playerUuid': 'd0d5e31f2de44c47b71e75a79dae5d08', 'profileUuid': '5e07c593f3574d4a9d840e9300ad5119'}},{'end': {'$date': '2022-10-23T22:45:27.637Z'}, 'owner': {'playerUuid': 'd40a89e3323a443ab55b301e74a46c55', 'profileUuid': 'd40a89e3323a443ab55b301e74a46c55'}, 'start': {'$date': '2022-10-14T01:22:27.892Z'}},{'start': {'$date': '2022-10-23T22:45:27.637Z'}, 'end': {'$date': '2022-11-02T23:13:16.187Z'}, 'owner': {'profileUuid': '39f390868a0c49a785ef1e1517e73c54', 'playerUuid': '3bb7d4194fa64934ab9aef682f46f345'}},{'owner': {'profileUuid': 'acdec39a3bc7435594ff448bc3f27d30', 'playerUuid': 'b862104b95154b78851bfba117f14861'}, 'start': {'$date': '2022-11-02T23:13:16.187Z'}, 'end': {'$date': '2022-11-22T03:28:18.144Z'}},{'owner': {'profileUuid': '706a72569aa944a08e3a80617d327fe8', 'playerUuid': '15e9b6b7523c461db50236361c31e412'}, 'start': {'$date': '2022-11-22T03:28:18.144Z'}, 'end': {'$date': '2022-12-22T14:44:22.107Z'}},{'owner': {'playerUuid': 'e7124f5cb60046b9b22fbe8d6c9a4023', 'profileUuid': 'e7124f5cb60046b9b22fbe8d6c9a4023'}, 'start': {'$date': '2022-12-22T14:44:22.107Z'}, 'end': {'$date': '2023-01-20T03:33:15.451Z'}}]",TRUE,LEGENDARY,fierce,Fri Jan 20 03:33:15 UTC 2023,
