_id,coflUid,colour,created_at,currentOwner.playerUuid,currentOwner.profileUuid,enchantments.blast_protection,enchantments.ferocious_mana,enchantments.fire_protection,enchantments.growth,enchantments.hardened_mana,enchantments.mana_vampire,enchantments.projectile_protection,enchantments.protection,enchantments.rejuvenate,enchantments.respite,enchantments.smarty_pants,enchantments.strong_mana,enchantments.thorns,enchantments.ultimate_bank,enchantments.ultimate_bobbin_time,enchantments.ultimate_last_stand,enchantments.ultimate_legion,enchantments.ultimate_no_pain_no_gain,enchantments.ultimate_wisdom,extraAttributes.anvil_uses,extraAttributes.artOfPeaceApplied,extraAttributes.bossId,extraAttributes.donated_museum,extraAttributes.dungeon_item,extraAttributes.dungeon_item_level,extraAttributes.dye_item,extraAttributes.gems.DEFENSIVE_0,extraAttributes.gems.DEFENSIVE_0.quality,extraAttributes.gems.DEFENSIVE_0.uuid,extraAttributes.gems.DEFENSIVE_0_gem,extraAttributes.gems.unlocked_slots,extraAttributes.hotPotatoBonus,extraAttributes.hot_potato_count,extraAttributes.originTag,extraAttributes.rarity_upgrades,extraAttributes.spawnedFor,extraAttributes.upgrade_level,itemId,lastChecked,location,previousOwners,processed,rarity,reforge,start,timestamp
c6415dca-dfde-4b06-854c-629d476f9814,629d476f9814,1644825,Wed Sep 11 13:33:00 UTC 2019,4b40bc4c57774e749db29903290793c3,a775f99560c34ab989ce0d81b8a4137e,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Fri Mar 31 22:50:10 UTC 2023,inv_armor,"[{'owner': {'playerUuid': '3b4a4dddcfa8424a94b83b6993b4e518', 'profileUuid': '44c3eacd065b4327914937b8b3a99689'}, 'start': {'$date': '2022-03-13T19:18:12.204Z'}, 'end': {'$date': '2022-06-24T07:37:09.785Z'}},{'start': {'$date': '2022-06-24T07:37:09.785Z'}, 'end': {'$date': '2022-07-10T19:12:18.422Z'}, 'owner': {'playerUuid': '8bdf3a1614514fd4b62b06052532da7f', 'profileUuid': 'aeb9133c9a704a529c27c6251e284c1a'}},{'end': {'$date': '2022-07-11T15:36:17.834Z'}, 'owner': {'playerUuid': '16c204e7bfe24c4e8ba91fce6318034e', 'profileUuid': 'c657fc1a7e534395a48f3bc5ada9f114'}, 'start': {'$date': '2022-07-10T19:12:18.422Z'}},{'start': {'$date': '2022-07-11T15:36:17.834Z'}, 'end': {'$date': '2022-10-17T23:28:21.729Z'}, 'owner': {'playerUuid': 'b1a266884c8f42b8acb787f093b9de24', 'profileUuid': 'b1a266884c8f42b8acb787f093b9de24'}},{'owner': {'profileUuid': 'f6f47040804d443c81c895b3374d9e46', 'playerUuid': 'cd16efecbde3415a9f961e078beb1861'}, 'start': {'$date': '2022-10-17T23:28:21.729Z'}, 'end': {'$date': '2022-10-21T21:35:24.701Z'}},{'owner': {'profileUuid': '8b4b5b748d9d459592e259e637d8b5d1', 'playerUuid': '8b4b5b748d9d459592e259e637d8b5d1'}, 'start': {'$date': '2022-10-21T21:35:24.701Z'}, 'end': {'$date': '2022-12-06T01:45:19.492Z'}},{'end': {'$date': '2023-01-07T01:01:21.732Z'}, 'owner': {'profileUuid': 'f6f47040804d443c81c895b3374d9e46', 'playerUuid': 'cd16efecbde3415a9f961e078beb1861'}, 'start': {'$date': '2022-12-06T01:45:19.492Z'}},{'end': {'$date': '2023-03-21T23:57:09.971Z'}, 'owner': {'playerUuid': 'e8d3f45e9edf49068832a014676e2830', 'profileUuid': '37a2a4773101422b9df075a65669db3f'}, 'start': {'$date': '2023-01-07T01:01:21.732Z'}},{'end': {'$date': '2023-03-26T13:24:09.466Z'}, 'owner': {'profileUuid': '5aafa0c293ae46a6bc5ffad09ad12375', 'playerUuid': '5aafa0c293ae46a6bc5ffad09ad12375'}, 'start': {'$date': '2023-03-21T23:57:09.971Z'}}]",TRUE,LEGENDARY,wise,Sun Mar 26 13:24:09 UTC 2023,
b86c3f6c-a00c-49df-94a1-226009c4e087,226009c4e087,1644825,Sun Oct 27 14:21:00 UTC 2019,80247b5618894d02a5043e6bea67b688,97314fa49966405e8fd810522c5b5a38,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Mon May 15 18:58:07 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Mon Mar 07 06:02:11 UTC 2022,
d35ceca0-78c6-4d80-88e7-98052b60a949,98052b60a949,1644825,Sun Aug 25 13:57:00 UTC 2019,ee16d822f45f489d891d657a96d81742,dee00ef6f196484faad643a06a96d6a4,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,OLD_DRAGON_LEGGINGS,Tue May 16 04:45:08 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,godly,Thu Mar 03 17:25:13 UTC 2022,
0491d14f-53f7-46f3-86f5-78df38af7a2b,78df38af7a2b,1644825,Thu Oct 10 21:55:00 UTC 2019,d8669fa7d7f64b2986b29cc41bf522f0,34f218cbc5c347abb392610bc4b37f36,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,OLD_DRAGON_LEGGINGS,Fri Jun 02 21:39:54 UTC 2023,backpack-4,[],TRUE,LEGENDARY,godly,Sun May 21 19:29:26 UTC 2023,
21313f9b-a810-4063-9f21-fe14c5b17bfb,fe14c5b17bfb,1644825,Mon Aug 19 02:08:00 UTC 2019,d6bedaabae7b4278ac8b27c6de2c328a,d6bedaabae7b4278ac8b27c6de2c328a,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,OLD_DRAGON_LEGGINGS,Mon Jun 26 08:17:26 UTC 2023,backpack-15,"[{'start': {'$date': '2022-03-11T16:41:34.388Z'}, 'end': {'$date': '2022-04-30T20:03:03.045Z'}, 'owner': {'playerUuid': '71dc362aae544db2ade1eaa906052943', 'profileUuid': 'ff1dd3e7bae24b188c81a64ce9403daa'}},{'end': {'$date': '2022-11-01T20:31:17.49Z'}, 'owner': {'profileUuid': '29248821dd724b63b97e2fa490d13c14', 'playerUuid': '29248821dd724b63b97e2fa490d13c14'}, 'start': {'$date': '2022-04-30T20:03:03.045Z'}},{'start': {'$date': '2022-11-01T20:31:17.49Z'}, 'end': {'$date': '2022-11-25T05:21:22.665Z'}, 'owner': {'profileUuid': 'e1b20dd31e1943ef957686fbb50e29c7', 'playerUuid': '43a6f90500604902b8391d05993b510b'}},{'owner': {'profileUuid': 'f6f47040804d443c81c895b3374d9e46', 'playerUuid': 'cd16efecbde3415a9f961e078beb1861'}, 'start': {'$date': '2022-11-25T05:21:22.665Z'}, 'end': {'$date': '2022-11-26T02:11:20.391Z'}},{'end': {'$date': '2023-02-21T11:40:40.111Z'}, 'owner': {'playerUuid': 'ff9a61b5f7544311b79b4a83ff085777', 'profileUuid': 'e26666737cd949faa3484de9133c0d3a'}, 'start': {'$date': '2022-11-26T02:11:20.391Z'}},{'owner': {'playerUuid': '9d8920d9bb7843ab82441c7a5a9281a5', 'profileUuid': '9475c8117bcd449495352eee9728b682'}, 'start': {'$date': '2023-02-21T11:40:40.111Z'}, 'end': {'$date': '2023-02-23T19:19:54.677Z'}},{'start': {'$date': '2023-02-23T19:19:54.677Z'}, 'end': {'$date': '2023-03-01T02:19:38.779Z'}, 'owner': {'profileUuid': 'e26666737cd949faa3484de9133c0d3a', 'playerUuid': 'ff9a61b5f7544311b79b4a83ff085777'}}]",TRUE,LEGENDARY,pure,Wed Mar 01 02:19:38 UTC 2023,
a8edf254-c01e-434f-a726-9695a2f504dd,9695a2f504dd,1644825,Tue Sep 24 17:49:00 UTC 2019,63f605cf68fa4d6f94fabfc4203e4d22,9bbc0e26946147b4b6a357ef6e8ed707,,,,5,,,,5,,,,,3,,,,,,,3,,,1,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Sun Aug 06 11:02:59 UTC 2023,wardrobe_contents,"[{'start': {'$date': '2022-03-03T16:47:14.912Z'}, 'end': {'$date': '2023-08-05T17:23:49.861Z'}, 'owner': {'profileUuid': '9bbc0e26946147b4b6a357ef6e8ed707', 'playerUuid': 'c843b11fb72e40c38fbba5c25bed070a'}}]",TRUE,LEGENDARY,strong,Sat Aug 05 17:23:49 UTC 2023,
a3b0f8af-b66f-4c17-ba54-fbb08efbf723,fbb08efbf723,1644825,Fri Oct 11 23:05:00 UTC 2019,76deeab9ef9d4b2f9ff2b6caf167baea,76deeab9ef9d4b2f9ff2b6caf167baea,,,,5,,,,5,,,,,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Wed Aug 09 15:33:31 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Mon Mar 07 13:54:17 UTC 2022,
b4f5fe99-05f0-432f-a1fb-107d48d41dac,107d48d41dac,1644825,Tue Sep 17 19:45:00 UTC 2019,996180200bbf44fbabb976004ecc6528,996180200bbf44fbabb976004ecc6528,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Thu Aug 10 05:13:57 UTC 2023,inv_armor,[],TRUE,LEGENDARY,forceful,Mon Mar 14 20:38:24 UTC 2022,
4e24f3a6-5c59-4713-b364-7a5b035941a3,7a5b035941a3,1644825,Thu Aug 22 18:19:00 UTC 2019,177e8aa2fd1049eb82c5605d33c2fa0a,381a62f2f81b4a018f06f90fcf00426b,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,OLD_DRAGON_LEGGINGS,Thu Aug 10 06:09:11 UTC 2023,inv_armor,"[{'owner': {'playerUuid': '177e8aa2fd1049eb82c5605d33c2fa0a', 'profileUuid': '36a66428281043dfa2ae36a1cff5a802'}, 'start': {'$date': '2022-03-13T20:15:16.407Z'}, 'end': {'$date': '2022-12-02T23:47:18.968Z'}}]",TRUE,LEGENDARY,godly,Fri Dec 02 23:47:18 UTC 2022,
2b33b27f-01a8-46ca-985d-1075867a81bb,1075867a81bb,1644825,Sat Sep 07 15:55:00 UTC 2019,f756d8ca31554d1db0a1364d851b0c5d,845319936cdd499aac2ecabccd8d173e,,,,5,,,,5,,,,,,,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Thu Aug 10 16:42:06 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Thu Mar 03 02:15:12 UTC 2022,
f5244e03-6253-4b51-aa3e-126210ef13d9,126210ef13d9,1644825,Fri Aug 23 19:13:00 UTC 2019,fca3ed001f6c46d9b9b619276198c654,aa878c104ddc4a3cae3aa9924441e594,,,,5,,,,5,,,,,3,,,,,,,14,,,,,,,,,,,,DEFENSE=20;HEALTH=40;,10,CRAFTING_GRID_COLLECT,,,,OLD_DRAGON_LEGGINGS,Thu Aug 10 20:20:12 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Sun Feb 27 15:52:40 UTC 2022,
d956d09d-1cf1-4a5c-93aa-94855c012d8b,94855c012d8b,1644825,Fri Aug 30 11:25:00 UTC 2019,3624be6f319c45a8a6f6ddfc591cd1ef,3624be6f319c45a8a6f6ddfc591cd1ef,,,,5,,,,5,,,,,,,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,OLD_DRAGON_LEGGINGS,Fri Aug 11 02:39:06 UTC 2023,inv_armor,[],TRUE,LEGENDARY,mythic,Sun Mar 13 18:33:13 UTC 2022,
2a87047a-01d8-41ae-8e83-1f04f9913cb5,1f04f9913cb5,1644825,Mon Aug 26 15:47:00 UTC 2019,379b34270b6247eab3659eeba28b9540,379b34270b6247eab3659eeba28b9540,,,,5,,,,5,,,,,3,,,,,,,2,,,,,,,,,,,,DEFENSE=2;HEALTH=4;,1,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Fri Aug 11 12:54:39 UTC 2023,inv_armor,[],TRUE,LEGENDARY,unpleasant,Sat Nov 12 04:54:51 UTC 2022,
3498207a-3e36-4d57-8622-e4df25b084f3,e4df25b084f3,1644825,Fri Aug 30 12:15:00 UTC 2019,b53ad86de2d9419eaacedb72c30f130c,b53ad86de2d9419eaacedb72c30f130c,,,,5,,,,5,,,,,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Fri Aug 11 13:08:01 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Thu Mar 03 11:22:14 UTC 2022,
10b3996e-d71d-4ff4-aef1-8e894b50d85f,8e894b50d85f,1644825,Wed Oct 16 13:52:00 UTC 2019,0b5efb6529dd42d9a3db04525a220c55,8ac570f0ed0a4a5a85f22977ce7c24ca,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,OLD_DRAGON_LEGGINGS,Fri Aug 11 21:24:15 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Thu Mar 03 11:44:11 UTC 2022,
a861ded9-c61a-4983-aad6-4d561542be7b,4d561542be7b,1644825,Sun Aug 25 02:51:00 UTC 2019,739235dcba354b4ab55b986d654d996e,739235dcba354b4ab55b986d654d996e,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,OLD_DRAGON_LEGGINGS,Sat Aug 12 12:07:03 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Thu Mar 03 13:08:13 UTC 2022,
f607fc28-dcc5-44a5-a762-76443b4c95e0,76443b4c95e0,1644825,Fri Nov 01 19:53:00 UTC 2019,da5e7640058e4d81a967400dab49163f,da5e7640058e4d81a967400dab49163f,,,,5,,,,5,,,,,3,,,,,,,2,,3a9b5950-6708-4f9b-88e9-e94c35257043,1,,,,,,,,,,,BOSS_DROP,,f7241a79-8960-4170-94ce-ea4d2116d5be,,OLD_DRAGON_LEGGINGS,Sun Aug 13 09:20:04 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,godly,Wed Mar 02 20:54:12 UTC 2022,
588acc4f-978e-44a9-bc8c-f9b6ff09f469,f9b6ff09f469,1644825,Thu Nov 07 20:27:00 UTC 2019,751d7fdebc8b487383e86c1c0a9e184c,1d15e18ac9b740c2bef872b48780944d,,,,5,,,,5,,,,,,,,,,,,2,,35843c39-c3fd-4575-9200-21185012a59e,,,,,,,,,,,,BOSS_DROP,,446dea47-2dd0-494b-8926-0421b9981d15,,OLD_DRAGON_LEGGINGS,Sun Aug 13 15:48:29 UTC 2023,inv_armor,[],,LEGENDARY,unpleasant,Fri Mar 04 02:39:13 UTC 2022,
2f701ae4-3c27-41b1-a019-50a58aa30c1c,50a58aa30c1c,1644825,Sun Sep 08 12:15:00 UTC 2019,9a722f283ce74b0fb05e7c6104a16b0b,dea57dad12bf4f6e8b06c12415d8af1d,,,,5,,,,5,,,,,3,,,,,,,2,,,1,,,,,,,,,DEFENSE=2;HEALTH=4;,1,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Mon Aug 14 03:10:14 UTC 2023,inv_armor,"[{'owner': {'playerUuid': 'dea57dad12bf4f6e8b06c12415d8af1d', 'profileUuid': 'dea57dad12bf4f6e8b06c12415d8af1d'}, 'start': {'$date': '2022-03-11T19:06:10.666Z'}, 'end': {'$date': '2022-07-23T12:10:59.588Z'}}]",TRUE,LEGENDARY,godly,Sat Jul 23 12:10:59 UTC 2022,
d9813aa9-dab4-4a47-a488-bb24f2e85c23,bb24f2e85c23,1644825,Sat Aug 17 10:54:00 UTC 2019,68de202195e4443b9b84276f56ea40c0,bf0de94b906940eaaf79e0c152d53863,,,,5,,,,5,,,,,,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,OLD_DRAGON_LEGGINGS,Mon Aug 14 06:46:59 UTC 2023,inv_armor,"[{'start': {'$date': '2022-03-13T13:47:15.153Z'}, 'end': {'$date': '2023-04-26T00:47:52.111Z'}, 'owner': {'profileUuid': 'fdfc2cc692364570bb570f517baaa827', 'playerUuid': 'e413d9d09e8a4baebcb10b95c63b3d54'}},{'end': {'$date': '2023-05-14T08:15:20.291Z'}, 'owner': {'playerUuid': '79a99aae70bd43c7839f0b7614567dc9', 'profileUuid': '79a99aae70bd43c7839f0b7614567dc9'}, 'start': {'$date': '2023-04-26T00:47:52.111Z'}},{'end': {'$date': '2023-07-10T01:45:29.61Z'}, 'owner': {'profileUuid': 'bf0de94b906940eaaf79e0c152d53863', 'playerUuid': '68de202195e4443b9b84276f56ea40c0'}, 'start': {'$date': '2023-05-14T08:15:20.291Z'}},{'start': {'$date': '2023-07-10T01:45:29.61Z'}, 'end': {'$date': '2023-07-15T15:27:48.373Z'}, 'owner': {'playerUuid': '480584d608f64136946ddbe69e1d1ae5', 'profileUuid': '77989e1fef504cd388a3258218338c90'}}]",TRUE,LEGENDARY,godly,Sat Jul 15 15:27:48 UTC 2023,
27d8feba-d2c1-4ae7-b843-f76510453924,f76510453924,1644825,Sat Oct 26 11:33:00 UTC 2019,69524689daf740f284c9c98fb4a5ba72,78ccf73ae63c44f6ab0a99e9f6e01586,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Tue Aug 22 11:05:56 UTC 2023,inv_armor,"[{'start': {'$date': '2022-05-22T23:43:53.827Z'}, 'end': {'$date': '2022-10-31T12:33:19.655Z'}, 'owner': {'playerUuid': '7536983974464a3ca18a0376165c1805', 'profileUuid': '3b2599cd69114f81b498f3410c67a7f2'}},{'owner': {'profileUuid': '996f86d02615447f946a1978a1a6458c', 'playerUuid': '996f86d02615447f946a1978a1a6458c'}, 'start': {'$date': '2022-10-31T12:33:19.655Z'}, 'end': {'$date': '2023-06-24T13:31:53.34Z'}},{'owner': {'playerUuid': '7210946afd354c8e8f3c8ccf6cf03899', 'profileUuid': '3287fc00c5a347f3a81c8d77edd0d93c'}, 'start': {'$date': '2023-06-24T13:31:53.34Z'}, 'end': {'$date': '2023-08-15T19:49:31.238Z'}}]",TRUE,LEGENDARY,zealous,Tue Aug 15 19:49:31 UTC 2023,
0e69e511-ac97-423e-b4d9-b42f175eefbc,b42f175eefbc,1644825,Fri Sep 27 22:24:00 UTC 2019,1277d71f338046e298d90c9fe4055f00,1277d71f338046e298d90c9fe4055f00,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,OLD_DRAGON_LEGGINGS,Sat Sep 02 22:43:24 UTC 2023,ender_chest_contents,[],TRUE,LEGENDARY,godly,Sat Feb 26 03:57:01 UTC 2022,
a6182fa9-bbf5-44d9-991c-50306f400917,50306f400917,1644825,Thu Sep 26 03:44:00 UTC 2019,5d0ea8c5034d40668f5743afedd53b9b,a3e70fb976084092af1a10a949760d81,,,,5,,,,5,,,,,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Sun Sep 03 15:13:14 UTC 2023,inv_armor,"[{'start': {'$date': '2022-12-29T04:09:19.968Z'}, 'end': {'$date': '2023-01-20T00:34:05.872Z'}, 'owner': {'playerUuid': '43bc6dcfeebe4101964dd8e0fc0e5a4e', 'profileUuid': '7c2bfae1aa3b49aebaa11fe1d65e9dc0'}},{'end': {'$date': '2023-03-06T11:23:40.782Z'}, 'owner': {'profileUuid': 'cb1b7ede23084c049d06b29a80bc2ed6', 'playerUuid': '5666b45bc1bf4aa697e879244a5dad9b'}, 'start': {'$date': '2023-01-20T00:34:05.872Z'}},{'owner': {'profileUuid': '4ebd2b7d96ca4767bed71d6e7839494f', 'playerUuid': 'f25f0b7681f64ddc866f95b2fd9f2f5e'}, 'start': {'$date': '2023-03-06T11:23:40.782Z'}, 'end': {'$date': '2023-05-24T22:32:41.165Z'}},{'start': {'$date': '2023-05-24T22:32:41.165Z'}, 'end': {'$date': '2023-05-29T00:42:52.616Z'}, 'owner': {'playerUuid': '7c1260ef5b144b5898aa54dc22d174ae', 'profileUuid': 'b7255a83-7f29-4483-a33f-8bf8c791c276'}},{'owner': {'profileUuid': 'd14c0937-667a-468e-ae12-0d2842f4ae32', 'playerUuid': 'c2733c30fd5b43739c62bfffe2cd78b1'}, 'start': {'$date': '2023-05-29T00:42:52.616Z'}, 'end': {'$date': '2023-06-01T14:25:47.03Z'}},{'owner': {'playerUuid': 'f0436c8e20774f8f903bccd0d17f0ad4', 'profileUuid': '1ed18525bda34545aff4dc0996fd536c'}, 'start': {'$date': '2023-06-01T14:25:47.03Z'}, 'end': {'$date': '2023-09-03T15:13:14.524Z'}}]",TRUE,LEGENDARY,reinforced,Sun Sep 03 15:13:14 UTC 2023,
a0f61493-9afd-4f29-9f89-756f8d75f86e,756f8d75f86e,1644825,Thu Aug 15 12:37:00 UTC 2019,ef60fd7dbfba4211b8069a1a8dd41493,a20b3f6e1521420ab8d4df9bca284238,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Wed Sep 13 07:56:51 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,titanic,Thu Jan 05 16:05:35 UTC 2023,
2e41d71b-b075-42b3-b21e-b9af06e9ea7f,b9af06e9ea7f,1644826,Sat Oct 12 07:26:00 UTC 2019,9bb22662e488436ba609bb38c25ecc19,e33f10ba4bde4370beba7d91e509651e,,,,5,,,,5,,,,,,,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Thu May 11 13:39:10 UTC 2023,inv_armor,[],TRUE,LEGENDARY,unpleasant,Mon Mar 14 01:23:13 UTC 2022,
0c1499db-d82b-4f5c-a4d9-6a21d44fa82a,6a21d44fa82a,1644826,Sat Sep 14 23:53:00 UTC 2019,69524689daf740f284c9c98fb4a5ba72,78ccf73ae63c44f6ab0a99e9f6e01586,,,,5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Wed Aug 16 05:40:00 UTC 2023,wardrobe_contents,"[{'owner': {'profileUuid': 'f05f40a56eaf4cd3b20127d9407509e9', 'playerUuid': 'cb70287e0bdf4a7cb5d23ff46145eb99'}, 'start': {'$date': '2022-04-17T23:50:59.271Z'}, 'end': {'$date': '2022-04-30T14:19:59.954Z'}},{'end': {'$date': '2023-03-19T18:54:09.371Z'}, 'owner': {'playerUuid': 'f2ee735762704562990235b2ea692706', 'profileUuid': 'b5bed14cd7a84cdf86a6c9f8408733ed'}, 'start': {'$date': '2022-04-30T14:19:59.954Z'}},{'end': {'$date': '2023-05-07T14:53:38.882Z'}, 'owner': {'playerUuid': '638a3c2d6626475d88382341bfc2ed10', 'profileUuid': 'be301446f83945f5a39572f52c6eeeae'}, 'start': {'$date': '2023-03-19T18:54:09.371Z'}},{'end': {'$date': '2023-05-07T20:46:43.469Z'}, 'owner': {'playerUuid': '85283d0dd936498ba8b87edd4e819cac', 'profileUuid': 'd2a4118296f8402aabde12a9a13a0bf7'}, 'start': {'$date': '2023-05-07T14:53:38.882Z'}},{'end': {'$date': '2023-08-09T21:44:49.692Z'}, 'owner': {'playerUuid': 'e7aaa03f9c95472f927ffd78ccc96837', 'profileUuid': 'bbb2f2ef78ba4f248e390c21fa5ad75a'}, 'start': {'$date': '2023-05-07T20:46:43.469Z'}}]",TRUE,LEGENDARY,godly,Wed Aug 09 21:44:49 UTC 2023,
8bb38675-a3a2-4426-b3a1-5d3a8c7d7ef6,5d3a8c7d7ef6,1710361,Tue Aug 13 00:01:00 UTC 2019,81fe4fabcc254c9a82a7ef80898af7b0,81fe4fabcc254c9a82a7ef80898af7b0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Thu Aug 10 10:49:03 UTC 2023,inv_armor,"[{'end': {'$date': '2023-01-18T23:47:05.615Z'}, 'owner': {'profileUuid': '5b3e99db3e5d46ad8e0cffc668fbf9a6', 'playerUuid': '973827ea3c1b4357ad5593857b8df7d9'}, 'start': {'$date': '2022-10-27T13:46:16.445Z'}},{'owner': {'playerUuid': '0f574024f7f44cba9513a79c030f74e9', 'profileUuid': '0f574024f7f44cba9513a79c030f74e9'}, 'start': {'$date': '2023-01-18T23:47:05.615Z'}, 'end': {'$date': '2023-02-15T01:32:37.924Z'}},{'start': {'$date': '2023-02-15T01:32:37.924Z'}, 'end': {'$date': '2023-02-27T10:05:41.546Z'}, 'owner': {'playerUuid': 'a64707d30e5d43deb7a9807647ff0176', 'profileUuid': 'f6b896da8cd94277a78f2c2b70cefd56'}},{'owner': {'playerUuid': '2fe38d08df04477480b3f800f69dc948', 'profileUuid': '2fe38d08df04477480b3f800f69dc948'}, 'start': {'$date': '2023-02-27T10:05:41.546Z'}, 'end': {'$date': '2023-04-09T07:59:29.118Z'}},{'start': {'$date': '2023-04-09T07:59:29.118Z'}, 'end': {'$date': '2023-05-07T11:02:10.048Z'}, 'owner': {'playerUuid': 'defaec00bec84ad986416d9fbc5c0815', 'profileUuid': 'defaec00bec84ad986416d9fbc5c0815'}},{'start': {'$date': '2023-05-07T11:02:10.048Z'}, 'end': {'$date': '2023-06-07T16:29:27.718Z'}, 'owner': {'playerUuid': '033f3975043344a58f9478181dc1319e', 'profileUuid': '3d2eb605a33e478fa740b946d04306a8'}},{'end': {'$date': '2023-06-29T02:39:48.099Z'}, 'owner': {'profileUuid': 'defaec00bec84ad986416d9fbc5c0815', 'playerUuid': 'defaec00bec84ad986416d9fbc5c0815'}, 'start': {'$date': '2023-06-07T16:29:27.718Z'}},{'owner': {'playerUuid': 'e8f20ed581624609b5acde65bfe8d87a', 'profileUuid': 'e8f20ed581624609b5acde65bfe8d87a'}, 'start': {'$date': '2023-06-29T02:39:48.099Z'}, 'end': {'$date': '2023-07-01T03:48:17.861Z'}},{'end': {'$date': '2023-07-16T07:35:56.526Z'}, 'owner': {'profileUuid': '0903979740844ca79a1e68efdf6464e7', 'playerUuid': '0903979740844ca79a1e68efdf6464e7'}, 'start': {'$date': '2023-07-01T03:48:17.861Z'}},{'start': {'$date': '2023-07-16T07:35:56.526Z'}, 'end': {'$date': '2023-07-23T02:45:29.834Z'}, 'owner': {'playerUuid': '60ea754958fc4b45bd70e1d6c3229205', 'profileUuid': '60ea754958fc4b45bd70e1d6c3229205'}}]",TRUE,LEGENDARY,titanic,Sun Jul 23 02:45:29 UTC 2023,
89ca2188-f5ce-470a-9988-301dc6e1d024,301dc6e1d024,1775897,Wed Sep 11 14:27:00 UTC 2019,8153bd08713c4b4aa39cbbd61b2bb0b4,177f986893774762a0edfd4dbbd0260b,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Sun May 14 18:23:24 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Thu Mar 03 16:57:11 UTC 2022,
d995bfce-b1a0-4209-90d7-aa64c086ae5a,aa64c086ae5a,1776409,Wed Sep 11 21:07:00 UTC 2019,8dcbf5227fc747f4afcc399fe1c9c913,6165241a58054e02831bf8449023d27e,,,,5,,,,5,,,,,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Mon May 15 04:49:08 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Fri Mar 11 13:29:11 UTC 2022,
