_id,coflUid,colour,created_at,currentOwner.playerUuid,currentOwner.profileUuid,enchantments.angler,enchantments.blast_protection,enchantments.counter_strike,enchantments.ferocious_mana,enchantments.fire_protection,enchantments.growth,enchantments.hardened_mana,enchantments.mana_vampire,enchantments.projectile_protection,enchantments.protection,enchantments.reflection,enchantments.rejuvenate,enchantments.respite,enchantments.strong_mana,enchantments.thorns,enchantments.true_protection,enchantments.ultimate_bank,enchantments.ultimate_bobbin_time,enchantments.ultimate_last_stand,enchantments.ultimate_legion,enchantments.ultimate_no_pain_no_gain,enchantments.ultimate_wisdom,extraAttributes.anvil_uses,extraAttributes.artOfPeaceApplied,extraAttributes.bossId,extraAttributes.donated_museum,extraAttributes.dungeon_item,extraAttributes.dungeon_item_level,extraAttributes.dye_item,extraAttributes.gems.DEFENSIVE_0,extraAttributes.gems.DEFENSIVE_0.quality,extraAttributes.gems.DEFENSIVE_0.uuid,extraAttributes.gems.DEFENSIVE_0_gem,extraAttributes.gems.unlocked_slots,extraAttributes.hotPotatoBonus,extraAttributes.hot_potato_count,extraAttributes.originTag,extraAttributes.rarity_upgrades,extraAttributes.runes.ENCHANT,extraAttributes.runes.GRAND_SEARING,extraAttributes.spawnedFor,extraAttributes.upgrade_level,itemId,lastChecked,location,previousOwners,processed,rarity,reforge,start,timestamp
919b927e-ef79-47d3-9e45-cfe397dfc3a6,,1644825,Wed Aug 21 01:32:00 UTC 2019,51a0e14b1f144adcaa3fb405c089c6f2,f2654783fef24e91b30013f03b1e8bfa,,,,,,5,,,,5,,,,,3,,,,,,,,11,,,,,,,,,,,,DEFENSE=20;HEALTH=40;,10,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Sun May 22 01:38:57 UTC 2022,ender_chest_contents,[],TRUE,LEGENDARY,godly,Sun Mar 13 13:59:29 UTC 2022,
0b2309e6-15c4-4eea-ae47-25de32cfc1d7,25de32cfc1d7,1644825,Tue Aug 27 18:41:00 UTC 2019,9790062d9e8b42038c9b4289f4cfc103,c39eaead3a6b41a1a80aaae33545670b,,,,,,5,,,,5,,,,,3,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Sat Dec 24 22:33:20 UTC 2022,ender_chest_contents,[],TRUE,LEGENDARY,fierce,Thu Mar 03 09:55:15 UTC 2022,
2a8400de-ea0d-4a56-8288-c62d2f1355d6,c62d2f1355d6,1644825,Sat Sep 14 15:57:00 UTC 2019,366c8808dad1431db87ce59e38d72b03,952b8bfc5bc94cac8b948f3b05dcfaf9,,,,,,5,,,,5,,,,,,,,,,,,,2,,,1,,,,,,,,,,,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Wed Feb 08 19:18:31 UTC 2023,backpack-2,[],TRUE,LEGENDARY,godly,Fri Mar 11 21:22:18 UTC 2022,
54820074-eba8-410f-8d3d-5b1106f8ef37,5b1106f8ef37,1644825,Sun Aug 25 22:50:00 UTC 2019,4b40bc4c57774e749db29903290793c3,a775f99560c34ab989ce0d81b8a4137e,,,,,,5,,,,5,,,,,3,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Fri Mar 31 22:50:10 UTC 2023,inv_armor,"[{'end': {'$date': '2022-04-16T19:14:02.38Z'}, 'owner': {'profileUuid': 'e66f8dcae73d4f5aab1a160ab9dad580', 'playerUuid': '40fbddbe92334deaa4bb802da553b402'}, 'start': {'$date': '2022-03-07T10:19:12.324Z'}},{'end': {'$date': '2022-07-11T07:40:15.43Z'}, 'owner': {'playerUuid': 'b6fcda269d16492cb8e884c9b456c400', 'profileUuid': 'c87271b1e7c94713bde74adf006f4fc0'}, 'start': {'$date': '2022-04-16T19:14:02.38Z'}},{'owner': {'playerUuid': '16c204e7bfe24c4e8ba91fce6318034e', 'profileUuid': 'c657fc1a7e534395a48f3bc5ada9f114'}, 'start': {'$date': '2022-07-11T07:40:15.43Z'}, 'end': {'$date': '2022-07-11T15:36:17.834Z'}},{'owner': {'profileUuid': 'b1a266884c8f42b8acb787f093b9de24', 'playerUuid': 'b1a266884c8f42b8acb787f093b9de24'}, 'start': {'$date': '2022-07-11T15:36:17.834Z'}, 'end': {'$date': '2022-10-17T23:28:21.723Z'}},{'owner': {'playerUuid': 'cd16efecbde3415a9f961e078beb1861', 'profileUuid': 'f6f47040804d443c81c895b3374d9e46'}, 'start': {'$date': '2022-10-17T23:28:21.723Z'}, 'end': {'$date': '2022-10-21T21:35:24.696Z'}},{'start': {'$date': '2022-10-21T21:35:24.696Z'}, 'end': {'$date': '2022-12-06T01:45:19.486Z'}, 'owner': {'profileUuid': '8b4b5b748d9d459592e259e637d8b5d1', 'playerUuid': '8b4b5b748d9d459592e259e637d8b5d1'}},{'start': {'$date': '2022-12-06T01:45:19.486Z'}, 'end': {'$date': '2023-01-07T01:01:21.719Z'}, 'owner': {'playerUuid': 'cd16efecbde3415a9f961e078beb1861', 'profileUuid': 'f6f47040804d443c81c895b3374d9e46'}},{'owner': {'profileUuid': '37a2a4773101422b9df075a65669db3f', 'playerUuid': 'e8d3f45e9edf49068832a014676e2830'}, 'start': {'$date': '2023-01-07T01:01:21.719Z'}, 'end': {'$date': '2023-03-21T23:57:09.965Z'}},{'end': {'$date': '2023-03-26T13:24:09.462Z'}, 'owner': {'playerUuid': '5aafa0c293ae46a6bc5ffad09ad12375', 'profileUuid': '5aafa0c293ae46a6bc5ffad09ad12375'}, 'start': {'$date': '2023-03-21T23:57:09.965Z'}}]",TRUE,LEGENDARY,wise,Sun Mar 26 13:24:09 UTC 2023,
8cd92770-f4bc-41de-b0d7-3ffbcd6fd4d5,3ffbcd6fd4d5,1644825,Mon Sep 09 12:49:00 UTC 2019,9bb22662e488436ba609bb38c25ecc19,e33f10ba4bde4370beba7d91e509651e,,,,,,5,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Thu May 11 13:39:10 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Mon Mar 14 01:23:13 UTC 2022,
7cbf785a-99fa-4539-b85b-a67747698105,a67747698105,1644825,Sun Aug 11 18:36:00 UTC 2019,25458b2be34e488084a22917c46b74ec,25458b2be34e488084a22917c46b74ec,,,,,,5,,,,5,,,,,3,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Tue May 16 02:10:04 UTC 2023,inv_armor,[],TRUE,LEGENDARY,mythic,Wed Mar 02 22:23:16 UTC 2022,
d364923f-365f-4ed7-846f-6bb86bd3ec24,6bb86bd3ec24,1644825,Sun Sep 08 17:00:00 UTC 2019,ee16d822f45f489d891d657a96d81742,dee00ef6f196484faad643a06a96d6a4,,,,,,5,,,,5,,,,,3,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Tue May 16 04:45:08 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,godly,Thu Mar 03 17:25:12 UTC 2022,
4d1b05ad-9461-4f38-8fa8-5913c71913d7,5913c71913d7,1644825,Sat Oct 05 06:05:00 UTC 2019,d8669fa7d7f64b2986b29cc41bf522f0,34f218cbc5c347abb392610bc4b37f36,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Fri Jun 02 21:39:54 UTC 2023,backpack-4,[],TRUE,LEGENDARY,godly,Sun May 21 19:29:26 UTC 2023,
f8d7122a-3176-4798-afc2-fc0bcd23fdd3,fc0bcd23fdd3,1644825,Sat Aug 10 21:27:00 UTC 2019,d6bedaabae7b4278ac8b27c6de2c328a,d6bedaabae7b4278ac8b27c6de2c328a,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Mon Jun 26 08:17:26 UTC 2023,backpack-15,"[{'end': {'$date': '2022-04-30T20:03:03.044Z'}, 'owner': {'playerUuid': '71dc362aae544db2ade1eaa906052943', 'profileUuid': 'ff1dd3e7bae24b188c81a64ce9403daa'}, 'start': {'$date': '2022-03-11T16:41:34.385Z'}},{'start': {'$date': '2022-04-30T20:03:03.044Z'}, 'end': {'$date': '2022-11-01T20:31:17.486Z'}, 'owner': {'profileUuid': '29248821dd724b63b97e2fa490d13c14', 'playerUuid': '29248821dd724b63b97e2fa490d13c14'}},{'start': {'$date': '2022-11-01T20:31:17.486Z'}, 'end': {'$date': '2022-11-25T05:21:22.665Z'}, 'owner': {'playerUuid': '43a6f90500604902b8391d05993b510b', 'profileUuid': 'e1b20dd31e1943ef957686fbb50e29c7'}},{'end': {'$date': '2022-11-26T02:11:20.39Z'}, 'owner': {'playerUuid': 'cd16efecbde3415a9f961e078beb1861', 'profileUuid': 'f6f47040804d443c81c895b3374d9e46'}, 'start': {'$date': '2022-11-25T05:21:22.665Z'}},{'owner': {'profileUuid': 'e26666737cd949faa3484de9133c0d3a', 'playerUuid': 'ff9a61b5f7544311b79b4a83ff085777'}, 'start': {'$date': '2022-11-26T02:11:20.39Z'}, 'end': {'$date': '2023-02-21T11:40:40.108Z'}},{'start': {'$date': '2023-02-21T11:40:40.108Z'}, 'end': {'$date': '2023-02-23T19:19:54.673Z'}, 'owner': {'playerUuid': '9d8920d9bb7843ab82441c7a5a9281a5', 'profileUuid': '9475c8117bcd449495352eee9728b682'}},{'start': {'$date': '2023-02-23T19:19:54.673Z'}, 'end': {'$date': '2023-03-01T02:19:38.774Z'}, 'owner': {'profileUuid': 'e26666737cd949faa3484de9133c0d3a', 'playerUuid': 'ff9a61b5f7544311b79b4a83ff085777'}}]",TRUE,LEGENDARY,pure,Wed Mar 01 02:19:38 UTC 2023,
db5fa408-5502-4d60-966e-62354f221004,62354f221004,1644825,Thu Nov 07 16:50:00 UTC 2019,9ce1f0d35cbc4db5a68ab63a8519deb5,9ce1f0d35cbc4db5a68ab63a8519deb5,,,,,,5,,,,5,,,,,3,,,,,,,,1,,bf1a53ca-5b3a-487c-8c10-b7d34b331bf6,,,,,,,,,,,,BOSS_DROP,,,,9ffc0eda-0bc8-46bb-9c7e-25db32d9365c,,OLD_DRAGON_CHESTPLATE,Wed Aug 09 12:09:05 UTC 2023,wardrobe_contents,[],,LEGENDARY,forceful,Thu Mar 03 20:54:11 UTC 2022,
bd9025f9-2dbf-4cac-839c-6bfeba783fc4,6bfeba783fc4,1644825,Sun Oct 13 12:53:00 UTC 2019,f7837d7bc9f940d1a3d035a5e1694c65,24f39e2edb96492aa80019b927fdd8fc,,,,,,5,,,,5,,,,,3,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Wed Aug 09 20:14:27 UTC 2023,inv_armor,[],TRUE,LEGENDARY,pure,Sun Mar 13 17:34:25 UTC 2022,
04f2fa48-fecb-44fb-a97f-045791238e2a,045791238e2a,1644825,Sun Oct 20 19:44:00 UTC 2019,36211dde4d134beda8d80a72ade1b564,36211dde4d134beda8d80a72ade1b564,,,,,,5,,,,5,,,,,3,1,,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,OLD_DRAGON_CHESTPLATE,Thu Aug 10 10:13:29 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Mon Mar 14 21:51:18 UTC 2022,
a7b96af4-6ced-42b8-aef1-a51b8ea811a7,a51b8ea811a7,1644825,Sat Sep 28 17:23:00 UTC 2019,03aee6b5aa3d47ae9745ac5f7ebedb2f,f5fba40d0843436ba8edb1a71c2482f2,,,,,,5,,,,5,,,,,3,,,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Thu Aug 10 11:55:47 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,reinforced,Sun Mar 13 07:34:16 UTC 2022,
3b5798da-435b-45a1-bd32-2a5f6fefe518,2a5f6fefe518,1644825,Thu Oct 31 23:58:00 UTC 2019,e2e9e0cc125242efb56a55b25764d5c8,e2e9e0cc125242efb56a55b25764d5c8,,,,,,5,,,,5,,,,,3,,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,OLD_DRAGON_CHESTPLATE,Thu Aug 10 19:07:39 UTC 2023,inv_armor,[],TRUE,LEGENDARY,zealous,Mon Mar 14 20:43:11 UTC 2022,
f6c831ce-b873-4879-9f1a-6274feefcf5f,6274feefcf5f,1644825,Sun Aug 25 18:37:00 UTC 2019,fca3ed001f6c46d9b9b619276198c654,aa878c104ddc4a3cae3aa9924441e594,,,,,,5,,,,5,,,,,3,,,,,,,,11,,,,,,,,,,,,DEFENSE=20;HEALTH=40;,10,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Thu Aug 10 20:20:12 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Sun Feb 27 15:52:40 UTC 2022,
b8af767f-98b3-4455-baf2-fb7b5ae524fd,fb7b5ae524fd,1644825,Wed Aug 28 22:45:00 UTC 2019,3624be6f319c45a8a6f6ddfc591cd1ef,3624be6f319c45a8a6f6ddfc591cd1ef,,,,,,5,,,,5,,,,,,,,,,,,,2,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,OLD_DRAGON_CHESTPLATE,Fri Aug 11 02:39:06 UTC 2023,inv_armor,[],TRUE,LEGENDARY,mythic,Sun Mar 13 18:33:13 UTC 2022,
d2860c94-cbbb-4251-8322-57ab6aa7f979,57ab6aa7f979,1644825,Fri Nov 01 23:51:00 UTC 2019,9a608d69359d467ea385d8b7459c81b5,9a608d69359d467ea385d8b7459c81b5,,,,,,5,,,,5,,,,,,,,,,,,,2,,c38824ab-8235-4d52-aad5-e37bf306b594,,,,,,,,,,,,BOSS_DROP,,,,f7a1f6ca-fd52-4030-b657-472a639bc0c0,,OLD_DRAGON_CHESTPLATE,Fri Aug 11 07:25:14 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,unpleasant,Fri Mar 11 17:26:48 UTC 2022,
c2e18fad-59f1-40bf-95ac-8a9e9fb802e4,8a9e9fb802e4,1644825,Fri Aug 30 05:22:00 UTC 2019,b53ad86de2d9419eaacedb72c30f130c,b53ad86de2d9419eaacedb72c30f130c,,,,,,5,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,OLD_DRAGON_CHESTPLATE,Fri Aug 11 13:08:01 UTC 2023,inv_armor,[],TRUE,LEGENDARY,strong,Thu Mar 03 11:22:14 UTC 2022,
37c14908-a3e8-4d93-9537-51c4af22f29c,51c4af22f29c,1644825,Sun Oct 27 20:14:00 UTC 2019,d93d77399dd0490f8fefef904ddb8a0f,d93d77399dd0490f8fefef904ddb8a0f,,,,,,5,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Sat Aug 12 01:41:47 UTC 2023,inv_armor,[],TRUE,LEGENDARY,unpleasant,Thu Mar 03 19:06:13 UTC 2022,
574b1085-7a40-45c2-b706-78a7dedf713a,78a7dedf713a,1644825,Thu Oct 17 14:52:00 UTC 2019,4faa7741777a4feca55e1cd08a9ad402,08e73a2174914034a60756ce50af18e0,,,,,,5,,,,5,,,,,3,,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,OLD_DRAGON_CHESTPLATE,Sat Aug 12 01:54:48 UTC 2023,ender_chest_contents,[],TRUE,LEGENDARY,pure,Fri Feb 10 00:52:51 UTC 2023,
a171889b-6896-4f03-bf0b-f20b14964dd4,f20b14964dd4,1644825,Sun Oct 06 00:47:00 UTC 2019,739235dcba354b4ab55b986d654d996e,739235dcba354b4ab55b986d654d996e,,,,,,5,,,,5,,,,,3,,,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Sat Aug 12 12:07:03 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Thu Mar 03 13:08:13 UTC 2022,
502cfa80-6fcd-4043-a074-c41cb715dddc,c41cb715dddc,1644825,Sun Oct 27 17:29:00 UTC 2019,2a7301c572de4c1d84e82f7d202a76c9,2a7301c572de4c1d84e82f7d202a76c9,,,,,,5,,,,5,,,,,3,,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,OLD_DRAGON_CHESTPLATE,Sat Aug 12 19:41:14 UTC 2023,inv_armor,[],TRUE,LEGENDARY,zealous,Thu Mar 03 11:23:12 UTC 2022,
eab8b50c-2d0e-4b79-b257-5497cfe12f81,5497cfe12f81,1644825,Wed Sep 04 14:05:00 UTC 2019,df36c2dab3f04b6faa249d5ff7877920,ee452ac727264615b02bec26e8a28362,,,,,,5,,,,5,,,,,3,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Sat Aug 12 23:36:58 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Thu Mar 03 16:38:13 UTC 2022,
a7918a15-e14a-471d-a349-dd1fab85e552,dd1fab85e552,1644825,Wed Oct 09 19:28:00 UTC 2019,da5e7640058e4d81a967400dab49163f,da5e7640058e4d81a967400dab49163f,,,,,,5,,,,5,,,,,3,,,,,,,,2,,,1,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,OLD_DRAGON_CHESTPLATE,Sun Aug 13 09:20:04 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,godly,Wed Mar 02 20:54:11 UTC 2022,
5c109881-7ace-45e5-833e-ec445d6a2e44,ec445d6a2e44,1644825,Sun Sep 01 05:18:00 UTC 2019,9a722f283ce74b0fb05e7c6104a16b0b,dea57dad12bf4f6e8b06c12415d8af1d,,,,,,5,,,,5,,,,,3,,,,,,,,2,,,1,,,,,,,,,DEFENSE=2;HEALTH=4;,1,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Mon Aug 14 03:10:14 UTC 2023,inv_armor,"[{'start': {'$date': '2022-03-11T19:06:10.665Z'}, 'end': {'$date': '2022-07-23T12:10:59.592Z'}, 'owner': {'profileUuid': 'dea57dad12bf4f6e8b06c12415d8af1d', 'playerUuid': 'dea57dad12bf4f6e8b06c12415d8af1d'}}]",TRUE,LEGENDARY,titanic,Sat Jul 23 12:10:59 UTC 2022,
d1e1f587-efca-435a-bc41-a8bc12b0a526,a8bc12b0a526,1644825,Mon Aug 19 12:06:00 UTC 2019,68de202195e4443b9b84276f56ea40c0,bf0de94b906940eaaf79e0c152d53863,,,,,,5,,,,5,,,,,3,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Mon Aug 14 06:46:59 UTC 2023,inv_armor,"[{'end': {'$date': '2023-02-26T22:13:51.657Z'}, 'owner': {'profileUuid': '94de90232e5a463f9d6d45cc9f5a9a64', 'playerUuid': '8546bd5b7ce04e1f94cb5a4d4030b0ff'}, 'start': {'$date': '2022-03-03T11:13:18.127Z'}},{'end': {'$date': '2023-03-06T11:23:40.777Z'}, 'owner': {'playerUuid': '5666b45bc1bf4aa697e879244a5dad9b', 'profileUuid': 'cb1b7ede23084c049d06b29a80bc2ed6'}, 'start': {'$date': '2023-02-26T22:13:51.657Z'}},{'start': {'$date': '2023-03-06T11:23:40.777Z'}, 'end': {'$date': '2023-05-14T08:15:20.292Z'}, 'owner': {'profileUuid': '4ebd2b7d96ca4767bed71d6e7839494f', 'playerUuid': 'f25f0b7681f64ddc866f95b2fd9f2f5e'}},{'end': {'$date': '2023-07-10T01:45:29.594Z'}, 'owner': {'playerUuid': '68de202195e4443b9b84276f56ea40c0', 'profileUuid': 'bf0de94b906940eaaf79e0c152d53863'}, 'start': {'$date': '2023-05-14T08:15:20.292Z'}},{'start': {'$date': '2023-07-10T01:45:29.594Z'}, 'end': {'$date': '2023-07-15T15:27:48.369Z'}, 'owner': {'profileUuid': '77989e1fef504cd388a3258218338c90', 'playerUuid': '480584d608f64136946ddbe69e1d1ae5'}}]",TRUE,LEGENDARY,godly,Sat Jul 15 15:27:48 UTC 2023,
1c12e77e-0d7a-4164-a9bc-60b2849107bc,60b2849107bc,1644825,Tue Oct 01 12:46:00 UTC 2019,69524689daf740f284c9c98fb4a5ba72,78ccf73ae63c44f6ab0a99e9f6e01586,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Tue Aug 22 11:05:56 UTC 2023,inv_armor,[],,LEGENDARY,godly,Tue Aug 22 11:05:56 UTC 2023,
b5a85b8d-e7d1-40ae-bbe2-8974cd594e20,8974cd594e20,1644825,Sun Oct 27 01:10:00 UTC 2019,6aaf300facfd4de5856a97a2af8fa12f,6aaf300facfd4de5856a97a2af8fa12f,,,,,,5,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Wed Aug 30 08:08:18 UTC 2023,backpack-0,[],TRUE,LEGENDARY,godly,Sun Nov 27 01:09:23 UTC 2022,
4a0cb1fa-ad58-4458-bfee-5f36e873a346,5f36e873a346,1644825,Sun Oct 06 12:25:00 UTC 2019,1277d71f338046e298d90c9fe4055f00,1277d71f338046e298d90c9fe4055f00,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Sat Sep 02 22:43:24 UTC 2023,ender_chest_contents,[],TRUE,LEGENDARY,,Sat Feb 26 03:57:01 UTC 2022,
8676d804-559e-4aad-8a7a-9ead466a37ce,9ead466a37ce,1644825,Thu Aug 15 14:13:00 UTC 2019,ef60fd7dbfba4211b8069a1a8dd41493,a20b3f6e1521420ab8d4df9bca284238,,,,,,5,,,,5,,,,,3,,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,OLD_DRAGON_CHESTPLATE,Wed Sep 13 07:56:51 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,titanic,Thu Jan 05 16:05:35 UTC 2023,
059e844b-de7d-41a4-9486-9cddaa858a6f,9cddaa858a6f,1710618,Mon Aug 19 04:01:00 UTC 2019,74b7389fb2784df88814227b5891ec74,74b7389fb2784df88814227b5891ec74,,,,,,5,,,,5,,,,,3,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Sat Aug 12 11:29:22 UTC 2023,inv_armor,[],,LEGENDARY,godly,Mon Jul 24 12:56:16 UTC 2023,
06d01adb-db79-4846-a7b6-547d90a37ae2,547d90a37ae2,1775900,Fri Aug 23 23:46:00 UTC 2019,8272463edcd9451e8d99ba40924adc27,8272463edcd9451e8d99ba40924adc27,,,,,,5,,,,5,,,,,3,,,,,,,,1,,,,,5,,,,,,,,,CRAFTING_GRID_SHIFT,,,,,,OLD_DRAGON_CHESTPLATE,Sun Aug 27 05:24:34 UTC 2023,wardrobe_contents,[],TRUE,COMMON,fierce,Sun Mar 13 06:42:20 UTC 2022,
c762129d-c897-4abe-89f3-137438ac1f8f,137438ac1f8f,1841950,Thu Aug 22 17:12:00 UTC 2019,c713e1ef28844ceaaac306c44e39505f,e3006cf36b4e40c9a051bc2b7b2383fa,,,,,,5,,,,5,,5,,,,,,,,,,,1,,,,,5,,,,,,,,10,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Sun May 14 19:45:36 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,giant,Fri Mar 11 17:02:23 UTC 2022,
36f4cfa2-5e66-4c54-9b79-c068c65702c0,c068c65702c0,1842201,Sun Aug 25 12:21:00 UTC 2019,da76c78598f84fab89bcc37aaa5c6df8,24aa0f4f8d63451cb96c6bf77e1f5be6,,,,,,5,,,,5,,,,,3,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Tue May 16 04:07:18 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Sun Mar 13 20:39:17 UTC 2022,
94d5187d-f840-4d83-9ad0-2fb371e9a499,2fb371e9a499,1842203,Fri Sep 20 20:27:00 UTC 2019,d6bedaabae7b4278ac8b27c6de2c328a,d6bedaabae7b4278ac8b27c6de2c328a,,,,,,5,,,,5,,,,,,,,,,,,,5,,,,,,,,,,,,DEFENSE=8;HEALTH=16;,4,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Mon Jun 26 08:17:26 UTC 2023,backpack-15,"[{'end': {'$date': '2023-04-29T18:53:26.07Z'}, 'owner': {'profileUuid': '94cde3a69007487db46ed21b89cc7aae', 'playerUuid': 'bc644af87d694dbcb96514b63f2a56cd'}, 'start': {'$date': '2022-03-08T17:58:12.569Z'}},{'owner': {'playerUuid': '8cde2840f78141efbe6d22e8c7fba7d5', 'profileUuid': '90a33a1a3cae43a78a8c7922f4c09ce2'}, 'start': {'$date': '2023-04-29T18:53:26.07Z'}, 'end': {'$date': '2023-05-01T07:44:52.313Z'}}]",TRUE,LEGENDARY,godly,Mon May 01 07:44:52 UTC 2023,
bdea7e63-f43d-4114-b068-250db92f3607,250db92f3607,1842203,Fri Oct 11 08:58:00 UTC 2019,2311f2ab090542fc95957837c8c62eba,2311f2ab090542fc95957837c8c62eba,,,,,,5,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Fri Aug 11 20:23:56 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Wed Mar 09 18:50:11 UTC 2022,
790860ce-2672-410c-9e02-80ef1b7dfcd2,80ef1b7dfcd2,1842203,Wed Oct 16 17:45:00 UTC 2019,35342cbeaf99415a9cc3fb13c6d25c83,e21f7f2373d14465a2d8960518c4ce94,,,,,,5,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,,,OLD_DRAGON_CHESTPLATE,Mon Aug 14 07:26:05 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Thu Mar 03 23:11:13 UTC 2022,
f6b371c6-a9c3-4a61-ad64-b96143a078c1,b96143a078c1,1842203,Mon Sep 23 13:16:00 UTC 2019,69524689daf740f284c9c98fb4a5ba72,78ccf73ae63c44f6ab0a99e9f6e01586,,,,,,5,,,,5,,,,,3,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,,,OLD_DRAGON_CHESTPLATE,Wed Aug 16 05:40:00 UTC 2023,wardrobe_contents,"[{'end': {'$date': '2023-03-19T18:54:09.325Z'}, 'owner': {'playerUuid': '04cb0e49aa76497c978bf75139a288fe', 'profileUuid': 'b9a9938728b146bd9dd3eac9b2cc3267'}, 'start': {'$date': '2022-03-14T20:37:13.424Z'}},{'end': {'$date': '2023-05-07T14:53:38.882Z'}, 'owner': {'playerUuid': '638a3c2d6626475d88382341bfc2ed10', 'profileUuid': 'be301446f83945f5a39572f52c6eeeae'}, 'start': {'$date': '2023-03-19T18:54:09.325Z'}},{'start': {'$date': '2023-05-07T14:53:38.882Z'}, 'end': {'$date': '2023-05-07T20:46:43.459Z'}, 'owner': {'profileUuid': 'd2a4118296f8402aabde12a9a13a0bf7', 'playerUuid': '85283d0dd936498ba8b87edd4e819cac'}},{'end': {'$date': '2023-08-09T21:44:49.688Z'}, 'owner': {'playerUuid': 'e7aaa03f9c95472f927ffd78ccc96837', 'profileUuid': 'bbb2f2ef78ba4f248e390c21fa5ad75a'}, 'start': {'$date': '2023-05-07T20:46:43.459Z'}}]",TRUE,LEGENDARY,smart,Wed Aug 09 21:44:49 UTC 2023,
